time,vehicle_id,x,y
252,109,-4.8,494.9
253,109,-4.8,493.02
254,109,-4.8,489.25
255,109,-4.8,484.03
256,109,-4.8,477.13
256,111,-4.8,494.9
257,109,-4.8,468.7
257,111,-4.8,492.4
258,109,-4.8,457.74
258,111,-4.8,487.6
259,109,-4.8,445.24
259,111,-4.8,481.48
260,109,-4.8,432.64
260,111,-4.8,473.4
261,109,-4.8,419.27
261,111,-4.8,463.24
262,109,-4.8,406.34
262,111,-4.8,451.55
263,109,-4.8,392.53
263,111,-4.8,439.2
264,109,-4.8,379.32
264,111,-4.8,425.97
265,109,-4.8,366.04
265,111,-4.8,413.67
266,109,-4.8,353.47
266,111,-4.8,401.48
267,109,-4.8,340.59
267,111,-4.8,388.6
268,109,-4.8,327.17
268,111,-4.8,375.98
269,109,-4.8,314.46
269,111,-4.8,363.81
270,109,-4.8,301.58
270,111,-4.8,350.85
271,109,-1.6,287.79
271,111,-4.8,338.55
272,109,-1.6,274.05
272,111,-4.8,325.58
273,109,-1.6,261.12
273,111,-4.8,313.31
274,109,-1.6,247.55
274,111,-4.8,300.92
275,109,-1.6,234.12
275,111,-1.6,288.11
276,109,-1.6,220.83
276,111,-1.6,274.98
277,109,-1.6,207.42
277,111,-1.6,261.59
278,109,-1.6,194.07
278,111,-1.6,248.21
279,109,-1.6,180.78
279,111,-1.6,235.51
280,109,-1.6,167.29
280,111,-1.6,222.32
281,109,-1.6,153.93
281,111,-1.6,209.25
281,122,-4.8,494.9
282,109,-1.6,140.36
282,111,-1.6,196.16
282,122,-4.8,492.73
283,109,-1.6,127.04
283,111,-1.6,183.6
283,122,-4.8,489.05
284,109,-1.6,114.23
284,111,-1.6,171.04
284,122,-4.8,482.88
285,109,-1.6,101.25
285,111,-1.6,158.51
285,122,-4.8,475.15
286,109,-1.6,87.69
286,111,-1.6,145.98
286,122,-4.8,464.85
287,109,-1.6,74.36
287,111,-1.6,132.8
287,122,-4.8,453.34
288,109,-1.6,61.16
288,111,-1.6,119.59
288,122,-4.8,441.09
289,109,-1.6,47.38
289,111,-1.6,107.3
289,122,-4.8,428.34
290,109,-1.6,34.35
290,111,-1.6,93.9
290,122,-4.8,416.16
291,109,-1.6,23.41
291,111,-1.6,80.64
291,122,-4.8,403.36
292,109,-1.6,11.52
292,111,-1.6,67.46
292,122,-4.8,391.37
293,109,0.12,3.53
293,111,-1.6,54.7
293,122,-4.8,379.71
294,109,7.22,-1.15
294,111,-1.6,41.54
294,122,-4.8,367.72
295,109,15.93,-1.6
295,111,-1.6,28.51
295,122,-4.8,354.98
296,109,26.87,-1.6
296,111,-1.6,15.9
296,122,-4.8,342.52
297,109,39.66,-1.6
297,111,-1.23,7.81
297,122,-4.8,331.01
298,109,52.71,-1.6
298,111,2.03,1.02
298,122,-4.8,318.74
299,109,65.36,-1.6
299,111,9.58,-1.48
299,122,-4.8,306.42
300,109,78.05,-1.6
300,111,17.41,-1.6
300,122,-1.6,293.72
301,109,91.61,-1.6
301,111,27.47,-1.6
301,122,-1.6,281.98
302,109,104.89,-1.6
302,111,39.81,-1.6
302,122,-1.6,269.98
303,109,118.68,-1.6
303,111,53.21,-1.6
303,122,-1.6,258.46
304,109,131.85,-1.6
304,111,66.15,-1.6
304,122,-1.6,246.43
304,132,-4.8,494.9
305,109,145.71,-1.6
305,111,79.28,-1.6
305,122,-1.6,234.45
305,132,-4.8,492.96
306,109,158.76,-1.6
306,111,92.59,-1.6
306,122,-1.6,222.66
306,132,-4.8,489.63
307,109,171.72,-1.6
307,111,105.22,-1.6
307,122,-1.6,211.12
307,132,-4.8,483.92
308,109,184.64,-4.8
308,111,118.17,-1.6
308,122,-1.6,198.44
308,132,-4.8,476.06
309,109,197.61,-4.8
309,111,130.33,-1.6
309,122,-1.6,186.57
309,132,-4.8,466.17
310,109,210.46,-4.8
310,111,143.54,-1.6
310,122,-1.6,173.82
310,132,-4.8,454.29
311,109,223.16,-4.8
311,111,156.56,-4.8
311,122,-1.6,161.13
311,132,-4.8,440.13
312,109,236.13,-4.8
312,111,169.08,-4.8
312,122,-1.6,149.07
312,132,-4.8,424.98
313,109,248.7,-4.8
313,111,182.09,-4.8
313,122,-1.6,137.48
313,132,-4.8,410.61
314,109,261.83,-4.8
314,111,194.55,-4.8
314,122,-1.6,125.54
314,132,-4.8,395.04
315,109,275.3,-4.8
315,111,207.26,-4.8
315,122,-1.6,113.82
315,132,-4.8,380.38
316,109,288.61,-4.8
316,111,219.83,-4.8
316,122,-1.6,101.1
316,132,-4.8,365.98
317,109,301.92,-4.8
317,111,232.03,-4.8
317,122,-1.6,88.79
317,132,-4.8,351.66
318,109,314.58,-4.8
318,111,244.33,-4.8
318,122,-1.6,76.55
318,132,-4.8,337.1
318,138,-4.8,494.9
319,109,328.16,-4.8
319,111,257.35,-4.8
319,122,-1.6,64.14
319,132,-1.6,321.84
319,138,-4.8,492.38
320,109,341.04,-4.8
320,111,270.6,-4.8
320,122,-1.6,51.94
320,132,-1.6,306.52
320,138,-4.8,488.41
321,109,354.8,-4.8
321,111,282.85,-4.8
321,122,-1.6,39.24
321,132,-1.6,291.99
321,138,-4.8,482.1
322,109,368.19,-4.8
322,111,295.55,-4.8
322,122,-1.6,27.47
322,132,-1.6,277.35
322,138,-4.8,474.33
323,109,382.01,-4.8
323,111,307.74,-4.8
323,122,-1.6,17.95
323,132,-1.6,262.62
323,138,-4.8,464.7
324,109,394.61,-4.8
324,111,320.01,-4.8
324,122,-1.6,12.92
324,132,-1.6,248.08
324,138,-4.8,453.38
325,109,407.94,-4.8
325,111,332.19,-4.8
325,122,-1.6,11.82
325,132,-1.6,233.19
325,138,-4.8,440.26
326,109,420.76,-4.8
326,111,345.07,-4.8
326,122,-1.6,11.44
326,132,-1.6,218.49
326,138,-4.8,427.55
327,109,433.69,-4.8
327,111,358.14,-4.8
327,122,-1.6,11.42
327,132,-1.6,203.95
327,138,-4.8,415.39
328,109,446.54,-4.8
328,111,371.54,-4.8
328,122,-1.6,11.4
328,132,-1.6,189.16
328,138,-4.8,403.05
329,109,459.93,-4.8
329,111,383.88,-4.8
329,122,-1.6,11.4
329,132,-1.6,174.09
329,138,-4.8,390.66
330,109,473.29,-4.8
330,111,396.43,-4.8
330,122,-1.6,11.4
330,132,-1.6,159.21
330,138,-4.8,377.79
331,109,487.04,-4.8
331,111,408.69,-4.8
331,122,-1.6,11.4
331,132,-1.6,143.73
331,138,-4.8,365.12
332,109,499.86,-4.8
332,111,422.1,-4.8
332,122,-1.6,11.4
332,132,-1.6,128.41
332,138,-4.8,351.87
333,111,435.09,-4.8
333,122,-1.6,11.4
333,132,-1.6,114.09
333,138,-4.8,338.61
334,111,447.64,-4.8
334,122,-1.6,11.4
334,132,-1.6,99.27
334,138,-4.8,326.07
335,111,460.24,-4.8
335,122,-1.6,11.4
335,132,-1.6,84.19
335,138,-4.8,313.14
336,111,473.06,-4.8
336,122,-1.6,11.4
336,132,-1.6,69.7
336,138,-1.6,300.58
337,111,485.7,-4.8
337,122,-1.6,11.4
337,132,-1.6,55.15
337,138,-1.6,288.12
338,111,498.53,-4.8
338,122,-1.6,11.4
338,132,-1.6,39.94
338,138,-1.6,275.37
339,122,-1.6,11.4
339,132,-1.6,28.83
339,138,-1.6,262.42
340,122,-1.6,11.4
340,132,-1.6,22.16
340,138,-1.6,249.22
341,122,-1.6,11.4
341,132,-1.6,19.02
341,138,-1.6,236.67
342,122,-1.6,11.4
342,132,-1.6,18.91
342,138,-1.6,223.63
343,122,-1.6,11.4
343,132,-1.6,18.91
343,138,-1.6,210.24
344,122,-1.6,11.4
344,132,-1.6,18.9
344,138,-1.6,197.8
345,122,-1.6,11.4
345,132,-1.6,18.9
345,138,-1.6,184.96
346,122,-1.6,11.4
346,132,-1.6,18.9
346,138,-1.6,171.59
347,122,-1.6,11.4
347,132,-1.6,18.9
347,138,-1.6,158.49
348,122,-1.6,11.4
348,132,-1.6,18.9
348,138,-1.6,146.21
349,122,-1.6,11.4
349,132,-1.6,18.9
349,138,-1.6,132.79
350,122,-1.6,11.4
350,132,-1.6,18.9
350,138,-1.6,119.63
351,122,-1.6,11.4
351,132,-1.6,18.9
351,138,-1.6,106.24
352,122,-1.6,11.4
352,132,-1.6,18.9
352,138,-1.6,93.07
353,122,-1.6,11.4
353,132,-1.6,18.9
353,138,-1.6,80.12
354,122,-1.6,11.4
354,132,-1.6,18.9
354,138,-1.6,66.81
355,122,-1.6,11.4
355,132,-1.6,18.9
355,138,-1.6,54.35
356,122,-1.6,11.4
356,132,-1.6,18.9
356,138,-1.6,42.14
357,122,-1.6,11.4
357,132,-1.6,18.9
357,138,-1.6,32.6
358,122,-1.6,11.4
358,132,-1.6,18.9
358,138,-1.6,27.34
359,122,-1.6,11.4
359,132,-1.6,18.9
359,138,-1.6,26.55
360,122,-1.6,11.4
360,132,-1.6,18.9
360,138,-1.6,26.45
361,122,-1.6,11.4
361,132,-1.6,18.9
361,138,-1.6,26.41
361,157,-4.8,494.9
362,122,-1.6,11.4
362,132,-1.6,18.9
362,138,-1.6,26.41
362,157,-4.8,492.63
363,122,-1.6,11.4
363,132,-1.6,18.9
363,138,-1.6,26.4
363,157,-4.8,488.36
364,122,-1.6,11.4
364,132,-1.6,18.9
364,138,-1.6,26.4
364,157,-4.8,481.85
365,122,-1.6,11.4
365,132,-1.6,18.9
365,138,-1.6,26.4
365,157,-4.8,473.43
366,122,-1.6,11.4
366,132,-1.6,18.9
366,138,-1.6,26.4
366,157,-4.8,462.71
367,122,-1.6,11.4
367,132,-1.6,18.9
367,138,-1.6,26.4
367,157,-4.8,450.25
368,122,-1.6,11.4
368,132,-1.6,18.9
368,138,-1.6,26.4
368,157,-4.8,435.49
369,122,-1.6,11.4
369,132,-1.6,18.9
369,138,-1.6,26.4
369,157,-4.8,421.24
370,122,-1.6,11.4
370,132,-1.6,18.9
370,138,-1.6,26.4
370,157,-4.8,406.52
371,122,-1.6,11.4
371,132,-1.6,18.9
371,138,-1.6,26.4
371,157,-4.8,392.93
372,122,-1.6,11.4
372,132,-1.6,18.9
372,138,-1.6,26.4
372,157,-4.8,379.03
373,122,-1.6,11.4
373,132,-1.6,18.9
373,138,-1.6,26.4
373,157,-4.8,364.63
374,122,-1.6,11.4
374,132,-1.6,18.9
374,138,-1.6,26.4
374,157,-1.6,350.5
375,122,-1.6,11.4
375,132,-1.6,18.9
375,138,-1.6,26.4
375,157,-1.6,336.32
376,122,-1.6,11.4
376,132,-1.6,18.9
376,138,-1.6,26.4
376,157,-1.6,322.42
377,122,-1.6,11.4
377,132,-1.6,18.9
377,138,-1.6,26.4
377,157,-1.6,308.13
378,122,-1.6,11.4
378,132,-1.6,18.9
378,138,-1.6,26.4
378,157,-1.6,294.1
379,122,-1.6,11.4
379,132,-1.6,18.9
379,138,-1.6,26.4
379,157,-1.6,279.84
380,122,-1.6,11.4
380,132,-1.6,18.9
380,138,-1.6,26.4
380,157,-1.6,265.67
381,122,-1.6,11.4
381,132,-1.6,18.9
381,138,-1.6,26.4
381,157,-1.6,250.86
382,122,-1.6,11.4
382,132,-1.6,18.9
382,138,-1.6,26.4
382,157,-1.6,236.63
383,122,-1.6,11.4
383,132,-1.6,18.9
383,138,-1.6,26.4
383,157,-1.6,222.3
384,122,-1.6,11.4
384,132,-1.6,18.9
384,138,-1.6,26.4
384,157,-1.6,208.68
385,122,-1.6,11.4
385,132,-1.6,18.9
385,138,-1.6,26.4
385,157,-1.6,193.95
386,122,-1.6,11.4
386,132,-1.6,18.9
386,138,-1.6,26.4
386,157,-1.6,179.67
387,122,-1.6,11.4
387,132,-1.6,18.9
387,138,-1.6,26.4
387,157,-1.6,165.12
388,122,-1.6,11.4
388,132,-1.6,18.9
388,138,-1.6,26.4
388,157,-1.6,151.01
389,122,-1.6,11.4
389,132,-1.6,18.9
389,138,-1.6,26.4
389,157,-1.6,136.71
390,122,-1.6,11.4
390,132,-1.6,18.9
390,138,-1.6,26.4
390,157,-1.6,122.34
391,122,-1.6,11.4
391,132,-1.6,18.9
391,138,-1.6,26.4
391,157,-1.6,108.6
392,122,-1.6,11.4
392,132,-1.6,18.9
392,138,-1.6,26.4
392,157,-1.6,94.05
393,122,-1.6,11.4
393,132,-1.6,18.9
393,138,-1.6,26.4
393,157,-1.6,79.69
394,122,-1.6,11.4
394,132,-1.6,18.9
394,138,-1.6,26.4
394,157,-1.6,65.81
395,122,-1.6,11.4
395,132,-1.6,18.9
395,138,-1.6,26.4
395,157,-1.6,53.36
396,122,-1.6,11.4
396,132,-1.6,18.9
396,138,-1.6,26.4
396,157,-1.6,45.41
397,122,-1.49,9.6
397,132,-1.6,18.9
397,138,-1.6,26.4
397,157,-1.6,41.41
398,122,-1.02,6.34
398,132,-1.6,17.5
398,138,-1.6,26.4
398,157,-1.6,41.41
399,122,1.03,2.02
399,132,-1.6,14.73
399,138,-1.6,25.34
399,157,-1.6,41.41
400,122,7.29,-1.16
400,132,-1.51,9.75
400,138,-1.6,22.38
400,157,-1.6,41.41
401,122,15.34,-1.6
401,132,0.37,3.12
401,138,-1.6,18.23
401,157,-1.6,40.88
402,122,25.03,-1.6
402,132,6.54,-1.05
402,138,-1.6,12.63
402,157,-1.6,38.98
403,122,36.73,-1.6
403,132,16.58,-1.6
403,138,-0.63,4.78
403,157,-1.6,34.91
404,122,48.93,-1.6
404,132,27.87,-1.6
404,138,4.86,-0.67
404,157,-1.6,29.08
405,122,61.03,-1.6
405,132,39.83,-1.6
405,138,12.89,-1.6
405,157,-1.6,21.46
406,122,73.78,-1.6
406,132,51.5,-1.6
406,138,23.33,-1.6
406,157,-1.6,12.36
407,122,86.26,-1.6
407,132,64.77,-1.6
407,138,36.32,-1.6
407,157,0.36,3.13
408,122,98.58,-1.6
408,132,77.04,-1.6
408,138,49.17,-1.6
408,157,8.17,-1.28
409,122,110.68,-1.6
409,132,88.78,-1.6
409,138,62.29,-1.6
409,157,17.08,-1.6
410,122,122.25,-1.6
410,132,100.93,-1.6
410,138,74.94,-1.6
410,157,27.46,-1.6
411,122,134.68,-4.8
411,132,112.73,-1.6
411,138,88.27,-1.6
411,157,39.73,-1.6
412,122,146.31,-4.8
412,132,126.93,-1.6
412,138,100.69,-1.6
412,157,54.51,-1.6
413,122,158.95,-4.8
413,132,142.42,-1.6
413,138,113.5,-1.6
413,157,68.49,-1.6
414,122,171.35,-4.8
414,132,157.62,-1.6
414,138,126.08,-1.6
414,157,82.19,-1.6
415,122,183.66,-4.8
415,132,172.37,-1.6
415,138,139.47,-1.6
415,157,96.61,-1.6
416,122,196.19,-4.8
416,132,187.83,-1.6
416,138,152.31,-1.6
416,157,110.67,-1.6
417,122,208.7,-4.8
417,132,202.32,-1.6
417,138,165.21,-1.6
417,157,124.41,-1.6
418,122,221.44,-4.8
418,132,217.34,-1.6
418,138,178.06,-1.6
418,157,138.37,-1.6
419,122,233.28,-4.8
419,132,232.71,-1.6
419,138,191.4,-1.6
419,157,152.11,-1.6
420,122,245.14,-4.8
420,132,247.03,-1.6
420,138,204.59,-1.6
420,157,166.7,-1.6
421,122,256.84,-4.8
421,132,261.71,-1.6
421,138,217.2,-4.8
421,157,180.99,-1.6
422,122,269.25,-4.8
422,132,276.94,-1.6
422,138,229.42,-4.8
422,157,195.48,-1.6
423,122,281.3,-4.8
423,132,292.4,-1.6
423,138,242.01,-4.8
423,157,210.12,-1.6
424,122,293.25,-4.8
424,132,307.5,-1.6
424,138,254.3,-4.8
424,157,223.95,-1.6
425,122,305.04,-4.8
425,132,321.98,-1.6
425,138,267.55,-4.8
425,157,237.58,-1.6
426,122,317.24,-4.8
426,132,336.88,-1.6
426,138,280.92,-4.8
426,157,252.13,-1.6
427,122,328.98,-4.8
427,132,351.28,-1.6
427,138,294.33,-4.8
427,157,266.1,-1.6
428,122,341.14,-4.8
428,132,366.34,-1.6
428,138,306.85,-4.8
428,157,280.66,-1.6
429,122,353.32,-4.8
429,132,381.43,-4.8
429,138,319.42,-4.8
429,157,294.41,-1.6
430,122,365.58,-4.8
430,132,396.25,-4.8
430,138,332.76,-4.8
430,157,308.88,-1.6
431,122,377.17,-4.8
431,132,410.98,-4.8
431,138,345.78,-4.8
431,157,322.75,-1.6
432,122,389.0,-4.8
432,132,425.93,-4.8
432,138,358.47,-4.8
432,157,336.61,-1.6
433,122,400.58,-4.8
433,132,440.7,-4.8
433,138,371.59,-4.8
433,157,350.65,-1.6
434,122,412.84,-4.8
434,132,455.89,-4.8
434,138,384.8,-4.8
434,157,364.84,-1.6
435,122,424.51,-4.8
435,132,470.81,-4.8
435,138,397.5,-4.8
435,157,378.57,-1.6
436,122,436.6,-4.8
436,132,485.5,-4.8
436,138,410.19,-4.8
436,157,392.93,-1.6
437,122,448.2,-4.8
437,138,422.48,-4.8
437,157,407.39,-1.6
438,122,460.63,-4.8
438,138,434.77,-4.8
438,157,421.35,-1.6
439,122,472.46,-4.8
439,138,447.73,-4.8
439,157,435.68,-1.6
440,122,484.87,-4.8
440,138,460.38,-4.8
440,157,449.33,-1.6
441,122,497.54,-4.8
441,138,472.93,-4.8
441,157,463.14,-1.6
442,138,485.45,-4.8
442,157,476.93,-1.6
443,138,498.76,-4.8
443,157,491.48,-1.6
472,205,-4.8,494.9
473,205,-4.8,492.47
474,205,-4.8,488.69
475,205,-4.8,483.31
476,205,-4.8,475.57
477,205,-4.8,465.82
478,205,-4.8,453.93
479,205,-4.8,440.08
480,205,-4.8,426.17
481,205,-4.8,412.08
482,205,-4.8,398.02
483,205,-4.8,384.15
484,205,-1.6,370.04
485,205,-1.6,355.51
486,205,-1.6,341.21
487,205,-1.6,326.58
488,205,-1.6,312.93
489,205,-1.6,299.38
490,205,-1.6,284.78
491,205,-1.6,270.25
492,205,-1.6,255.89
492,214,-4.8,494.9
493,205,-1.6,241.95
493,214,-4.8,493.33
494,205,-1.6,227.6
494,214,-4.8,490.42
495,205,-1.6,213.11
495,214,-4.8,485.01
496,205,-1.6,198.89
496,214,-4.8,477.22
497,205,-1.6,184.5
497,214,-4.8,467.6
498,205,-1.6,170.2
498,214,-4.8,455.4
499,205,-1.6,155.52
499,214,-4.8,441.14
500,205,-1.6,140.88
500,214,-4.8,426.52
501,205,-1.6,126.81
501,214,-4.8,411.05
502,205,-1.6,113.27
502,214,-4.8,395.46
503,205,-1.6,98.95
503,214,-4.8,380.79
504,205,-1.6,84.77
504,214,-4.8,366.32
505,205,-1.6,70.14
505,214,-4.8,351.05
506,205,-1.6,55.8
506,214,-1.6,336.22
507,205,-1.6,41.24
507,214,-1.6,321.01
508,205,-1.6,27.76
508,214,-1.6,306.63
508,221,-4.8,494.9
509,205,-1.6,13.44
509,214,-1.6,291.66
509,221,-4.8,493.33
510,205,-0.09,3.89
510,214,-1.6,276.59
510,221,-4.8,489.46
511,205,7.07,-1.12
511,214,-1.6,260.95
511,221,-4.8,484.14
512,205,15.63,-1.6
512,214,-1.6,245.87
512,221,-4.8,476.64
513,205,26.77,-1.6
513,214,-1.6,230.89
513,221,-4.8,467.13
514,205,40.25,-1.6
514,214,-1.6,215.44
514,221,-4.8,455.21
515,205,54.5,-1.6
515,214,-1.6,200.53
515,221,-4.8,441.37
516,205,69.21,-1.6
516,214,-1.6,185.69
516,221,-4.8,427.63
517,205,83.43,-1.6
517,214,-1.6,170.79
517,221,-4.8,413.95
518,205,97.28,-1.6
518,214,-1.6,156.32
518,221,-4.8,399.84
519,205,111.78,-1.6
519,214,-1.6,141.94
519,221,-4.8,386.05
520,205,125.3,-1.6
520,214,-1.6,127.47
520,221,-4.8,372.41
521,205,139.06,-1.6
521,214,-1.6,111.88
521,221,-4.8,358.93
522,205,152.94,-1.6
522,214,-1.6,96.3
522,221,-4.8,345.3
523,205,166.45,-1.6
523,214,-1.6,81.89
523,221,-4.8,331.48
524,205,180.37,-1.6
524,214,-1.6,67.53
524,221,-4.8,318.34
525,205,194.42,-1.6
525,214,-1.6,52.29
525,221,-1.6,305.15
526,205,208.77,-1.6
526,214,-1.6,37.39
526,221,-1.6,291.4
527,205,223.38,-1.6
527,214,-1.6,24.49
527,221,-1.6,277.8
528,205,238.01,-4.8
528,214,-1.6,16.09
528,221,-1.6,263.68
529,205,252.09,-4.8
529,214,-1.6,12.19
529,221,-1.6,249.39
530,205,265.82,-4.8
530,214,-1.6,11.68
530,221,-1.6,236.1
531,205,279.63,-4.8
531,214,-1.6,11.53
531,221,-1.6,222.65
532,205,293.9,-4.8
532,214,-1.6,11.46
532,221,-1.6,208.59
533,205,308.11,-4.8
533,214,-1.6,11.42
533,221,-1.6,194.32
534,205,321.6,-4.8
534,214,-1.6,11.4
534,221,-1.6,180.87
535,205,335.81,-4.8
535,214,-1.6,11.4
535,221,-1.6,167.11
536,205,350.21,-4.8
536,214,-1.6,11.4
536,221,-1.6,153.16
537,205,364.96,-4.8
537,214,-1.6,11.4
537,221,-1.6,139.19
538,205,378.51,-4.8
538,214,-1.6,11.4
538,221,-1.6,125.66
539,205,392.91,-4.8
539,214,-1.6,11.4
539,221,-1.6,112.41
540,205,406.41,-4.8
540,214,-1.6,11.4
540,221,-1.6,98.57
541,205,419.99,-4.8
541,214,-1.6,11.4
541,221,-1.6,85.46
542,205,434.74,-4.8
542,214,-1.6,11.4
542,221,-1.6,72.16
543,205,448.91,-4.8
543,214,-1.6,11.4
543,221,-1.6,58.64
544,205,462.43,-4.8
544,214,-1.6,11.4
544,221,-1.6,45.39
545,205,476.17,-4.8
545,214,-1.6,11.4
545,221,-1.6,33.25
546,205,489.72,-4.8
546,214,-1.6,11.4
546,221,-1.6,24.93
547,214,-1.6,11.4
547,221,-1.6,19.77
547,238,-4.8,494.9
548,214,-1.6,11.4
548,221,-1.6,18.99
548,238,-4.8,493.43
549,214,-1.6,11.4
549,221,-1.6,18.93
549,238,-4.8,490.57
550,214,-1.6,11.4
550,221,-1.6,18.91
550,238,-4.8,485.36
551,214,-1.6,11.4
551,221,-1.6,18.9
551,238,-4.8,477.67
552,214,-1.6,11.4
552,221,-1.6,18.9
552,238,-4.8,468.26
553,214,-1.6,11.4
553,221,-1.6,18.9
553,238,-4.8,456.53
554,214,-1.6,11.4
554,221,-1.6,18.9
554,238,-4.8,443.08
555,214,-1.6,11.4
555,221,-1.6,18.9
555,238,-4.8,428.94
556,214,-1.6,11.4
556,221,-1.6,18.9
556,238,-4.8,414.31
557,214,-1.6,11.4
557,221,-1.6,18.9
557,238,-4.8,399.47
558,214,-1.6,11.4
558,221,-1.6,18.9
558,238,-4.8,384.51
559,214,-1.6,11.4
559,221,-1.6,18.9
559,238,-4.8,370.18
560,214,-1.6,11.4
560,221,-1.6,18.9
560,238,-4.8,355.49
561,214,-1.6,11.4
561,221,-1.6,18.9
561,238,-1.6,340.49
562,214,-1.6,11.4
562,221,-1.6,18.9
562,238,-1.6,326.31
563,214,-1.6,11.4
563,221,-1.6,18.9
563,238,-1.6,311.54
564,214,-1.6,11.4
564,221,-1.6,18.9
564,238,-1.6,296.38
565,214,-1.6,11.4
565,221,-1.6,18.9
565,238,-1.6,281.27
566,214,-1.6,11.4
566,221,-1.6,18.9
566,238,-1.6,266.47
567,214,-1.6,11.4
567,221,-1.6,18.9
567,238,-1.6,251.32
568,214,-1.6,11.4
568,221,-1.6,18.9
568,238,-1.6,236.84
569,214,-1.6,11.4
569,221,-1.6,18.9
569,238,-1.6,222.59
570,214,-1.6,11.4
570,221,-1.6,18.9
570,238,-1.6,208.46
571,214,-1.6,11.4
571,221,-1.6,18.9
571,238,-1.6,193.78
572,214,-1.6,11.4
572,221,-1.6,18.9
