time,vehicle_id,x,y
294,81,11.51,0.46
294,88,18.97,-0.29
295,81,9.58,0.52
295,88,18.97,-0.29
296,81,6.03,0.37
296,88,18.0,-0.19
297,81,0.71,-2.25
297,88,15.37,0.07
298,81,-2.53,-9.78
298,88,11.19,0.49
299,81,-3.55,-19.41
299,88,5.33,0.34
300,81,-4.75,-31.43
300,88,-0.96,-4.5
301,81,-6.15,-45.36
301,88,-2.96,-13.54
302,81,-7.58,-59.68
302,88,-4.06,-24.51
303,81,-9.08,-74.68
303,88,-5.41,-37.96
304,81,-10.53,-89.15
304,88,-6.83,-52.21
305,81,-12.02,-104.05
305,88,-8.2,-65.93
306,81,-13.55,-119.42
306,88,-9.54,-79.27
307,81,-15.02,-134.14
307,88,-10.96,-93.48
308,81,-16.47,-148.6
308,88,-12.33,-107.21
309,81,-18.01,-163.97
309,88,-13.72,-121.1
310,81,-19.54,-179.31
310,88,-15.04,-134.3
311,81,-21.02,-194.12
311,88,-16.46,-148.49
312,81,-22.48,-208.73
312,88,-17.86,-162.47
313,81,-23.91,-223.03
313,88,-19.25,-176.36
314,81,-25.41,-238.03
314,88,-20.66,-190.48
315,81,-26.83,-252.24
315,88,-22.02,-204.11
316,81,-28.38,-267.67
316,88,-26.59,-217.62
317,81,-29.86,-282.53
317,88,-28.01,-231.83
318,81,-34.59,-297.62
318,88,-29.34,-245.17
319,81,-36.13,-313.06
319,88,-30.78,-259.53
320,81,-37.61,-327.8
320,88,-32.1,-272.74
321,81,-39.05,-342.21
321,88,-33.48,-286.52
322,81,-40.57,-357.4
322,88,-34.8,-299.78
323,81,-42.08,-372.56
323,88,-36.23,-314.08
324,81,-43.62,-387.95
324,88,-37.62,-327.98
325,81,-45.12,-402.95
325,88,-38.95,-341.19
326,81,-46.63,-418.06
326,88,-40.36,-355.3
327,81,-48.06,-432.32
327,88,-41.78,-369.52
328,81,-49.51,-446.79
328,88,-43.1,-382.72
329,81,-51.03,-461.99
329,88,-44.51,-396.83
330,81,-52.57,-477.4
330,88,-45.92,-410.88
331,81,-54.01,-491.83
331,88,-47.35,-425.23
332,88,-48.73,-439.05
333,88,-50.15,-453.26
334,88,-51.54,-467.12
335,88,-52.85,-480.23
336,88,-54.24,-494.13
348,152,495.41,-44.71
349,152,492.9,-44.46
350,152,487.92,-43.96
351,152,481.62,-43.33
352,152,473.15,-42.49
353,152,462.99,-41.47
354,152,450.41,-40.21
355,152,438.95,-39.07
356,152,427.24,-37.9
357,152,415.09,-36.68
358,152,402.81,-35.45
359,152,390.41,-34.21
360,152,377.87,-32.96
361,152,365.75,-31.75
362,152,353.6,-30.53
363,152,341.37,-29.31
364,152,329.73,-28.15
365,152,317.14,-26.89
366,152,305.24,-25.7
367,152,293.6,-24.53
368,152,281.67,-26.56
369,152,269.34,-25.33
370,152,257.62,-24.15
371,152,245.93,-22.98
372,152,234.03,-21.79
373,152,221.37,-20.53
374,152,208.95,-19.29
375,152,196.32,-18.02
376,152,184.03,-16.79
377,152,171.63,-15.55
378,152,159.08,-14.3
379,152,146.5,-13.04
380,152,134.06,-11.8
381,152,121.94,-10.58
382,152,110.34,-9.42
383,152,98.32,-8.22
384,152,86.63,-7.05
385,152,74.71,-5.86
386,152,63.08,-4.7
387,152,51.54,-3.54
388,152,39.45,-2.33
389,152,27.93,-1.18
390,152,16.17,-0.01
391,152,8.05,0.45
392,152,0.61,-2.4
393,152,-2.48,-9.6
394,152,-3.39,-17.81
395,152,-4.42,-28.06
396,152,-5.6,-39.93
397,152,-6.81,-52.04
398,152,-8.06,-64.54
399,152,-9.28,-76.74
400,152,-10.46,-88.46
401,152,-11.7,-100.91
402,152,-12.95,-113.38
403,152,-14.13,-125.23
404,152,-18.53,-137.02
405,152,-19.74,-149.13
406,152,-20.91,-160.9
407,152,-22.07,-172.43
408,152,-23.33,-185.08
409,152,-24.59,-197.7
410,152,-25.79,-209.62
411,152,-27.01,-221.89
412,152,-28.24,-234.15
413,152,-29.48,-246.59
414,152,-30.65,-258.21
415,152,-31.87,-270.48
416,152,-33.11,-282.82
417,152,-34.38,-295.52
418,152,-35.56,-307.36
419,152,-36.75,-319.23
420,152,-37.89,-330.68
421,152,-39.11,-342.82
421,184,495.41,-44.71
422,152,-40.35,-355.22
422,184,493.01,-44.47
423,152,-41.52,-366.91
423,184,488.61,-44.03
424,152,-42.72,-378.89
424,184,482.33,-43.4
425,152,-43.92,-390.91
425,184,473.95,-42.57
426,152,-45.11,-402.82
426,184,463.47,-41.52
427,152,-46.37,-415.46
427,184,450.8,-40.25
428,152,-47.61,-427.86
428,184,435.76,-38.75
429,152,-48.8,-439.71
429,184,420.97,-37.27
430,152,-49.99,-451.61
430,184,406.16,-35.79
431,152,-51.26,-464.3
431,184,392.03,-34.38
432,152,-52.45,-476.23
432,184,377.14,-32.89
433,152,-53.61,-487.86
433,184,362.4,-31.41
434,184,348.29,-30.0
435,184,333.03,-31.7
436,184,318.21,-30.21
437,184,302.97,-28.69
438,184,288.32,-27.22
439,184,273.06,-25.7
440,184,258.72,-24.26
441,184,243.81,-22.77
442,184,229.13,-21.3
443,184,213.78,-19.77
444,184,199.24,-18.32
445,184,184.48,-16.84
446,184,169.09,-15.3
447,184,153.84,-13.77
448,184,138.46,-12.24
449,184,123.09,-10.7
450,184,107.71,-9.16
451,184,92.54,-7.64
452,184,77.75,-6.16
453,184,62.53,-4.64
454,184,49.1,-3.3
455,184,39.87,-2.38
456,184,35.11,-1.9
457,184,34.34,-1.82
458,184,33.99,-1.79
459,184,33.92,-1.78
460,184,33.9,-1.78
461,184,33.9,-1.78
462,184,33.9,-1.78
463,184,33.9,-1.78
464,184,33.9,-1.78
465,184,33.9,-1.78
466,184,33.9,-1.78
467,184,33.9,-1.78
468,184,33.9,-1.78
469,184,33.9,-1.78
470,184,33.9,-1.78
471,184,33.9,-1.78
472,184,33.9,-1.78
473,184,33.9,-1.78
474,184,33.08,-1.7
475,184,29.92,-1.38
476,184,25.1,-0.9
477,184,18.3,-0.22
478,184,10.38,0.55
479,184,2.1,-1.13
480,184,-2.07,-7.93
481,184,-3.33,-17.18
482,184,-4.49,-28.75
483,184,-5.79,-41.75
484,184,-7.01,-54.02
485,184,-8.25,-66.44
485,212,495.41,-44.71
486,184,-9.48,-78.69
486,212,493.21,-44.49
487,184,-10.71,-91.05
487,212,489.09,-44.08
488,184,-12.1,-104.94
488,212,483.35,-43.51
489,184,-13.33,-117.19
489,212,475.82,-42.75
490,184,-14.47,-128.6
490,212,466.22,-41.79
491,184,-15.76,-141.54
491,212,454.28,-40.6
492,184,-17.26,-156.55
492,212,440.5,-39.22
493,184,-18.69,-170.78
493,212,427.09,-37.88
494,184,-20.2,-185.87
494,212,412.68,-36.44
495,184,-21.71,-201.04
495,212,398.3,-35.0
496,184,-23.14,-215.29
496,212,384.12,-33.59
497,184,-24.59,-229.84
497,212,370.78,-32.25
498,184,-26.02,-244.09
498,212,356.8,-30.85
499,184,-27.5,-258.9
499,212,342.86,-32.68
500,184,-29.0,-273.92
500,212,329.29,-31.32
501,184,-30.51,-288.99
501,212,315.58,-29.95
502,184,-32.03,-304.26
502,212,302.0,-28.59
503,184,-33.53,-319.24
503,212,288.41,-27.23
504,184,-35.02,-334.13
504,212,274.29,-25.82
505,184,-36.51,-348.98
505,212,259.81,-24.37
506,184,-37.96,-363.49
506,212,245.83,-22.97
507,184,-39.49,-378.83
507,212,232.3,-21.62
508,184,-40.92,-393.16
508,212,218.52,-20.24
509,184,-42.43,-408.26
509,212,204.72,-18.86
510,184,-43.91,-423.07
510,212,191.12,-17.5
511,184,-45.41,-438.05
511,212,177.06,-16.1
512,184,-46.84,-452.33
512,212,163.8,-14.77
513,184,-48.3,-466.99
513,212,150.06,-13.4
514,184,-49.84,-482.38
514,212,136.06,-12.0
515,184,-51.27,-496.62
515,212,121.89,-10.58
516,212,108.44,-9.23
517,212,94.32,-7.82
518,212,80.67,-6.46
519,212,67.15,-5.1
520,212,53.39,-3.73
521,212,40.77,-2.47
522,212,31.98,-1.59
523,212,27.13,-1.1
524,212,26.65,-1.05
525,212,26.44,-1.03
526,212,26.43,-1.03
527,212,26.43,-1.03
528,212,26.43,-1.03
529,212,26.43,-1.03
530,212,25.06,-0.9
531,212,22.84,-0.67
532,212,20.87,-0.48
533,212,19.9,-0.38
534,212,19.32,-0.32
535,212,19.01,-0.29
536,212,18.98,-0.29
537,212,18.98,-0.29
538,212,18.97,-0.29
539,212,18.97,-0.29
540,212,18.97,-0.29
541,212,18.97,-0.29
542,212,18.97,-0.29
543,212,18.97,-0.29
544,212,18.97,-0.29
545,212,18.97,-0.29
546,212,18.97,-0.29
547,212,18.97,-0.29
548,212,18.97,-0.29
549,212,18.97,-0.29
550,212,18.97,-0.29
551,212,18.97,-0.29
552,212,18.97,-0.29
553,212,18.97,-0.29
554,212,18.97,-0.29
555,212,18.97,-0.29
556,212,18.97,-0.29
557,212,18.97,-0.29
558,212,18.97,-0.29
559,212,18.97,-0.29
560,212,17.67,-0.16
561,212,15.36,0.08
562,212,11.02,0.51
563,212,5.01,0.24
564,212,-0.74,-4.2
565,212,-2.89,-12.81
566,212,-4.03,-24.2
567,212,-5.35,-37.42
568,212,-6.8,-51.89
569,212,-8.17,-65.55
570,212,-9.59,-79.77
571,212,-11.0,-93.86
572,212,-12.37,-107.61
573,212,-13.74,-121.35
574,212,-15.1,-134.9
575,212,-16.52,-149.07
576,212,-17.96,-163.49
577,212,-19.32,-177.06
578,212,-20.72,-191.12
579,212,-22.15,-205.4
580,212,-23.53,-219.19
581,212,-28.15,-233.27
582,212,-29.59,-247.63
583,212,-31.01,-261.84
584,212,-32.34,-275.15
585,212,-33.69,-288.6
586,212,-35.08,-302.58
587,212,-36.44,-316.11
588,212,-37.89,-330.62
589,212,-39.29,-344.68
590,212,-40.63,-358.03
591,212,-42.08,-372.51
592,212,-43.49,-386.59
593,212,-44.83,-400.04
594,212,-46.25,-414.19
595,212,-47.68,-428.5
596,212,-49.05,-442.19
597,212,-50.39,-455.61
598,212,-51.83,-470.07
599,212,-53.21,-483.87
600,212,-54.58,-497.48
620,271,495.41,-44.71
621,271,494.08,-44.58
622,271,490.67,-44.24
623,271,484.84,-43.66
623,272,495.41,-44.71
624,271,476.65,-42.84
624,272,493.3,-44.5
625,271,466.12,-41.78
625,272,489.47,-44.12
626,271,453.39,-40.51
626,272,484.16,-43.59
627,271,438.99,-39.07
627,272,476.56,-42.83
628,271,424.47,-37.62
628,272,467.36,-41.91
629,271,410.13,-36.19
629,272,456.19,-40.79
630,271,396.06,-34.78
630,272,442.72,-39.44
631,271,381.46,-33.32
631,272,428.44,-38.02
632,271,367.3,-31.9
632,272,414.35,-36.61
633,271,352.77,-30.45
633,272,400.38,-35.21
634,271,338.63,-29.04
634,272,385.97,-33.77
635,271,323.18,-30.71
635,272,371.86,-32.36
636,271,308.38,-29.23
636,272,357.65,-30.94
637,271,293.47,-27.74
637,272,344.07,-29.58
638,271,279.3,-26.32
638,272,329.68,-31.36
639,271,264.76,-24.87
639,272,316.15,-30.01
640,271,250.64,-23.46
640,272,302.08,-28.6
641,271,235.54,-21.95
641,272,287.77,-27.17
642,271,221.04,-20.5
642,272,273.34,-25.73
643,271,206.23,-19.01
643,272,258.87,-24.28
644,271,191.75,-17.57
644,272,244.58,-22.85
645,271,176.49,-16.04
645,272,229.96,-21.39
646,271,161.26,-14.52
646,272,215.74,-19.96
647,271,147.22,-13.11
647,272,201.09,-18.5
648,271,133.05,-11.7
648,272,186.67,-17.06
649,271,118.49,-10.24
649,272,172.07,-15.6
650,271,103.33,-8.72
650,272,157.69,-14.16
650,284,495.41,-44.71
651,271,88.09,-7.2
651,272,143.61,-12.75
651,284,493.23,-44.5
652,271,73.18,-5.71
652,272,129.66,-11.36
652,284,489.62,-44.13
653,271,58.28,-4.22
653,272,115.53,-9.94
653,284,484.44,-43.62
654,271,44.02,-2.79
654,272,101.16,-8.51
654,284,477.86,-42.96
655,271,29.94,-1.38
655,272,87.22,-7.11
655,284,469.29,-42.1
656,271,16.03,0.01
656,272,73.07,-5.7
656,284,458.71,-41.04
657,271,6.2,0.37
657,272,58.45,-4.23
657,284,445.97,-39.77
658,271,-1.16,-4.78
658,272,44.43,-2.83
658,284,431.68,-38.34
659,271,-2.96,-13.54
659,272,30.57,-1.45
659,284,417.43,-36.92
660,271,-4.09,-24.83
660,272,17.29,-0.12
660,284,402.67,-35.44
661,271,-5.41,-37.98
661,272,7.74,0.44
661,284,387.88,-33.96
662,271,-6.81,-52.02
662,272,0.21,-2.93
662,284,373.86,-32.56
663,271,-8.31,-67.0
663,272,-2.73,-11.23
663,284,359.66,-31.14
664,271,-9.78,-81.72
664,272,-3.86,-22.51
664,284,345.47,-29.72
665,271,-11.31,-97.03
665,272,-5.22,-36.1
665,284,329.95,-31.39
666,271,-12.77,-111.59
666,272,-6.66,-50.48
666,284,315.46,-29.94
667,271,-14.18,-125.66
667,272,-8.11,-65.02
667,284,301.16,-28.51
668,271,-15.58,-139.71
668,272,-9.53,-79.15
668,284,286.25,-27.02
669,271,-17.07,-154.62
669,272,-10.89,-92.78
669,284,271.7,-25.56
670,271,-18.52,-169.15
670,272,-12.36,-107.5
670,284,256.85,-24.08
671,271,-19.96,-183.5
671,272,-13.75,-121.45
671,284,242.31,-22.62
672,271,-21.46,-198.51
672,272,-15.11,-134.98
672,284,227.29,-21.12
673,271,-22.98,-213.72
673,272,-16.54,-149.32
673,284,212.31,-19.62
674,271,-24.49,-228.8
674,272,-17.96,-163.52
674,284,197.24,-18.12
675,271,-25.89,-242.84
675,272,-19.38,-177.72
675,284,182.82,-16.67
676,271,-27.4,-257.9
676,272,-20.75,-191.4
676,284,167.59,-15.15
677,271,-28.8,-271.95
677,272,-22.19,-205.8
677,284,152.7,-13.66
678,271,-30.28,-286.74
678,272,-23.56,-219.53
678,284,137.79,-12.17
679,271,-31.72,-301.11
679,272,-24.93,-233.21
679,284,123.49,-10.74
680,271,-33.17,-315.64
680,272,-26.38,-247.71
680,284,108.72,-9.26
681,271,-34.65,-330.41
681,272,-27.8,-261.94
681,284,94.74,-7.86
682,271,-36.06,-344.48
682,272,-29.15,-275.45
682,284,80.62,-6.45
683,271,-37.53,-359.24
683,272,-33.8,-289.77
683,284,66.05,-4.99
684,271,-38.96,-373.58
684,272,-35.23,-304.0
684,284,50.9,-3.48
685,271,-40.48,-388.73
685,272,-36.62,-317.9
685,284,35.93,-1.98
686,271,-41.93,-403.27
686,272,-38.01,-331.8
686,284,24.2,-0.81
687,271,-43.47,-418.58
687,272,-39.36,-345.37
687,284,15.87,0.02
688,271,-44.87,-432.63
688,272,-40.81,-359.83
688,284,12.03,0.41
689,271,-46.31,-447.08
689,272,-42.26,-374.32
689,284,11.75,0.44
690,271,-47.79,-461.82
690,272,-43.66,-388.28
690,284,11.57,0.45
691,271,-49.31,-477.08
691,272,-45.06,-402.29
691,284,11.51,0.46
692,271,-50.82,-492.16
692,272,-46.46,-416.34
692,284,11.51,0.46
693,272,-47.86,-430.31
693,284,11.51,0.46
694,272,-49.33,-445.0
694,284,11.51,0.46
695,272,-50.76,-459.28
695,284,11.51,0.46
696,272,-52.21,-473.82
696,284,11.51,0.46
697,272,-53.68,-488.52
697,284,11.51,0.46
698,284,11.51,0.46
699,284,11.51,0.46
700,284,11.51,0.46
701,284,11.51,0.46
702,284,11.51,0.46
703,284,11.51,0.46
704,284,11.51,0.46
705,284,11.51,0.46
706,284,11.51,0.46
707,284,11.51,0.46
708,284,11.51,0.46
709,284,11.51,0.46
710,284,11.51,0.46
711,284,11.51,0.46
712,284,11.51,0.46
713,284,11.51,0.46
714,284,11.51,0.46
715,284,11.51,0.46
716,284,11.51,0.46
717,284,11.51,0.46
718,284,11.51,0.46
719,284,11.51,0.46
720,284,11.51,0.46
721,284,11.51,0.46
722,284,11.51,0.46
723,284,11.51,0.46
724,284,11.51,0.46
725,284,11.51,0.46
726,284,11.51,0.46
727,284,11.51,0.46
728,284,11.51,0.46
729,284,11.51,0.46
730,284,11.51,0.46
731,284,11.51,0.46
732,284,11.51,0.46
733,284,11.51,0.46
734,284,11.51,0.46
735,284,8.97,0.49
736,284,4.55,0.02
737,284,-0.72,-4.17
738,284,-2.93,-13.17
739,284,-4.09,-24.82
740,284,-5.4,-37.92
741,284,-6.86,-52.51
742,284,-8.37,-67.59
743,284,-9.88,-82.75
744,284,-11.3,-96.9
745,284,-12.7,-110.9
746,284,-14.11,-124.98
747,284,-15.57,-139.55
748,284,-17.05,-154.4
749,284,-18.45,-168.39
750,284,-19.89,-182.79
751,284,-21.36,-197.49
752,284,-22.8,-211.94
753,284,-24.26,-226.5
754,284,-25.7,-240.91
755,284,-27.15,-255.4
756,284,-28.64,-270.35
757,284,-30.11,-284.98
758,284,-31.59,-299.77
759,284,-33.0,-313.96
760,284,-34.51,-329.07
761,284,-36.0,-343.92
762,284,-37.43,-358.24
763,284,-38.85,-372.42
764,284,-40.28,-386.68
765,284,-41.69,-400.88
766,284,-43.19,-415.86
767,284,-44.65,-430.4
768,284,-46.14,-445.38
769,284,-47.56,-459.58
770,284,-48.96,-473.53
771,284,-50.46,-488.53
1221,534,495.41,-44.71
1222,534,493.08,-44.48
1223,534,488.3,-44.0
1224,534,481.1,-43.28
1225,534,472.51,-42.42
1226,534,462.2,-41.39
1227,534,449.38,-40.11
1228,534,435.19,-38.69
1229,534,419.88,-37.16
1230,534,404.75,-35.65
1231,534,389.38,-34.11
1232,534,374.95,-32.67
1233,534,360.58,-31.23
1234,534,345.02,-32.89
1235,534,329.75,-31.37
1236,534,315.13,-29.9
1237,534,300.78,-28.47
1238,534,286.06,-27.0
1239,534,270.86,-25.48
1240,534,255.92,-23.98
1241,534,241.55,-22.55
1242,534,226.91,-21.08
1243,534,212.24,-19.61
1244,534,197.16,-18.11
1245,534,182.62,-16.65
1246,534,167.9,-15.18
1247,534,152.49,-13.64
1248,534,137.04,-12.09
1249,534,122.22,-10.61
1250,534,106.92,-9.08
1251,534,92.09,-7.6
1252,534,77.46,-6.14
1253,534,62.84,-4.67
1254,534,48.4,-3.23
1255,534,37.67,-2.16
1256,534,30.59,-1.45
1257,534,26.68,-1.06
1258,534,26.55,-1.04
1259,534,26.46,-1.04
1260,534,26.44,-1.03
1261,534,26.44,-1.03
1262,534,26.43,-1.03
1263,534,26.43,-1.03
1264,534,26.43,-1.03
1265,534,25.03,-0.89
1266,534,21.15,-0.5
1267,534,16.06,0.01
1268,534,9.76,0.53
1269,534,1.82,-1.26
1270,534,-2.45,-9.46
1271,534,-3.5,-18.85
1272,534,-4.66,-30.45
1273,534,-6.04,-44.34
1274,534,-7.5,-58.9
1275,534,-8.87,-72.59
1276,534,-10.32,-87.09
1277,534,-11.64,-100.32
1278,534,-13.01,-114.03
1279,534,-14.51,-128.97
1280,534,-15.99,-143.8
1281,534,-17.44,-158.29
1282,534,-18.86,-172.46
1283,534,-20.37,-187.65
1284,534,-21.8,-201.93
1285,534,-23.23,-216.18
1286,534,-24.74,-231.29
1287,534,-26.23,-246.26
1288,534,-27.71,-261.06
1289,534,-29.21,-275.98
1290,534,-30.67,-290.65
1291,534,-32.17,-305.61
1292,534,-33.63,-320.19
1293,534,-35.1,-334.92
1294,534,-36.54,-349.31
1295,534,-38.06,-364.54
1296,534,-39.54,-379.37
1297,534,-41.03,-394.23
1298,534,-42.49,-408.8
1299,534,-43.92,-423.09
1300,534,-45.34,-437.33
1301,534,-46.88,-452.75
1302,534,-48.35,-467.39
1303,534,-49.86,-482.57
1304,534,-51.32,-497.09
1617,707,495.41,-44.71
1618,707,493.98,-44.57
1619,707,490.62,-44.23
1620,707,485.31,-43.7
1621,707,478.65,-43.04
1622,707,469.64,-42.14
1623,707,459.23,-41.09
