time,vehicle_id,x,y
139,47,-131.94,11.58
140,42,-11.51,-0.46
140,45,-47.56,3.15
140,47,-119.02,10.29
141,42,-11.51,-0.46
141,45,-34.23,1.81
141,47,-106.24,9.01
142,42,-11.51,-0.46
142,45,-25.38,0.93
142,47,-93.92,7.78
143,42,-11.51,-0.46
143,45,-20.1,0.4
143,47,-81.45,6.53
144,42,-11.51,-0.46
144,45,-19.19,0.31
144,47,-68.17,5.21
145,42,-11.51,-0.46
145,45,-19.02,0.29
145,47,-55.15,3.9
146,42,-11.51,-0.46
146,45,-18.99,0.29
146,47,-41.76,2.57
147,42,-11.51,-0.46
147,45,-18.98,0.29
147,47,-32.84,1.67
148,42,-11.51,-0.46
148,45,-18.97,0.29
148,47,-27.53,1.14
149,42,-11.51,-0.46
149,45,-18.97,0.29
149,47,-26.71,1.06
150,42,-11.51,-0.46
150,45,-18.97,0.29
150,47,-26.51,1.04
151,42,-9.78,-0.53
151,45,-18.97,0.29
151,47,-26.45,1.03
152,42,-6.1,-0.37
152,45,-18.07,0.2
152,47,-26.44,1.03
153,42,-0.71,2.26
153,45,-15.66,-0.05
153,47,-25.72,0.96
154,42,2.34,9.01
154,45,-11.91,-0.42
154,47,-23.15,0.7
155,42,3.41,18.03
155,45,-6.01,-0.36
155,47,-19.77,0.37
156,42,4.57,29.62
156,45,0.05,3.27
156,47,-14.06,-0.2
157,42,5.88,42.74
157,45,2.7,10.93
157,47,-7.62,-0.43
158,42,7.27,56.56
158,45,3.7,20.89
158,47,-0.26,2.86
159,42,8.53,69.16
159,45,4.88,32.7
159,47,2.62,10.14
160,42,9.82,82.09
160,45,6.27,46.58
160,47,3.52,19.1
161,42,11.18,95.75
161,45,7.63,60.15
161,47,4.66,30.46
162,42,12.52,109.14
162,45,8.98,73.75
162,47,5.9,42.88
163,42,13.79,121.83
163,45,10.27,86.55
163,47,7.13,55.2
164,42,15.07,134.64
164,45,11.59,99.79
164,47,8.38,67.7
165,42,16.43,148.21
165,45,12.93,113.19
165,47,9.72,81.15
166,42,17.82,162.08
166,45,14.3,126.94
166,47,11.03,94.17
167,42,19.08,174.74
167,45,15.66,140.46
167,47,12.36,107.49
168,42,23.58,187.59
168,45,17.0,153.91
168,47,13.61,119.95
169,42,24.88,200.53
169,45,18.33,167.19
169,47,14.88,132.71
170,42,26.14,213.14
170,45,19.66,180.49
170,47,16.12,145.13
171,42,27.49,226.7
171,45,20.98,193.66
171,47,17.36,157.5
172,42,28.82,239.95
172,45,22.33,207.2
172,47,18.68,170.7
173,42,30.17,253.48
173,45,23.69,220.85
173,47,19.99,183.76
174,42,31.51,266.81
174,45,25.03,234.17
174,47,21.31,197.02
175,42,32.79,279.66
175,45,29.55,247.21
175,47,22.6,209.9
176,42,34.14,293.15
176,45,30.85,260.26
176,47,23.82,222.11
177,42,35.46,306.32
177,45,32.15,273.24
177,47,25.13,235.21
178,42,36.83,320.01
178,45,33.45,286.19
178,47,26.43,248.24
179,42,38.12,332.94
179,45,34.78,299.5
179,47,27.65,260.4
180,42,39.47,346.4
180,45,36.09,312.66
180,47,28.94,273.27
181,42,40.74,359.14
181,45,37.38,325.52
181,47,30.17,285.61
182,42,42.11,372.82
182,45,38.71,338.84
182,47,31.46,298.49
183,42,43.4,385.7
183,45,40.08,352.53
183,47,32.77,311.62
184,42,44.78,399.52
184,45,41.41,365.82
184,47,34.1,324.93
185,42,46.16,413.3
185,45,42.77,379.4
185,47,35.34,337.36
186,42,47.45,426.27
186,45,44.15,393.25
186,47,36.64,350.3
187,42,48.83,439.99
187,45,45.45,406.2
187,47,37.87,362.58
188,42,50.1,452.71
188,45,46.77,419.44
188,47,39.15,375.39
189,42,51.37,465.41
189,45,48.09,432.64
189,47,40.39,387.87
190,42,52.67,478.43
190,45,49.49,446.62
190,47,41.69,400.87
191,42,54.05,492.25
191,45,50.8,459.7
191,47,42.92,413.11
192,45,52.17,473.4
192,47,44.16,425.57
193,45,53.51,486.85
193,47,45.41,438.07
194,47,46.74,451.31
195,47,48.03,464.2
196,47,49.37,477.62
197,47,53.88,490.56
199,87,-495.41,44.71
200,87,-493.1,44.48
201,87,-488.44,44.02
202,87,-481.61,43.33
203,87,-473.31,42.5
204,87,-462.68,41.44
205,87,-450.02,40.17
206,87,-436.42,38.81
207,87,-423.8,37.55
208,87,-410.75,36.25
209,87,-397.59,34.93
210,87,-384.5,33.62
211,87,-371.64,32.34
212,87,-359.02,31.08
213,87,-346.65,29.84
214,87,-333.06,28.48
215,87,-320.42,27.22
216,87,-307.13,29.11
217,87,-294.35,27.83
218,87,-280.84,26.48
219,87,-267.27,25.12
220,87,-254.45,23.84
221,87,-240.82,22.47
222,87,-227.62,21.15
223,87,-214.61,19.85
224,87,-202.18,18.61
225,87,-188.87,17.28
226,87,-175.69,15.96
227,87,-162.74,14.66
228,87,-149.98,13.39
229,87,-137.63,12.15
230,87,-124.03,10.79
231,87,-110.48,9.44
232,87,-98.08,8.2
233,87,-85.22,6.91
234,87,-72.64,5.65
235,87,-59.08,4.3
236,87,-46.72,3.06
237,87,-38.31,2.22
238,87,-34.38,1.83
239,87,-33.9,1.78
240,87,-33.9,1.78
241,87,-33.9,1.78
242,87,-33.9,1.78
243,87,-33.9,1.78
244,87,-33.9,1.78
245,87,-33.9,1.78
246,87,-33.9,1.78
247,107,-495.41,44.71
247,87,-33.9,1.78
248,107,-493.4,44.51
248,87,-33.9,1.78
249,107,-490.04,44.18
249,87,-33.9,1.78
250,107,-484.72,43.64
250,87,-33.9,1.78
251,107,-477.86,42.96
251,87,-33.9,1.78
252,107,-468.54,42.03
252,87,-33.9,1.78
253,107,-457.24,40.9
253,87,-33.9,1.78
254,107,-444.53,39.63
254,87,-33.9,1.78
255,107,-431.04,38.28
255,87,-33.9,1.78
256,107,-417.63,36.94
256,87,-33.9,1.78
257,107,-404.96,35.67
257,87,-33.9,1.78
258,107,-391.27,34.3
258,87,-33.9,1.78
259,107,-378.58,33.03
259,113,-495.41,44.71
259,87,-33.9,1.78
260,107,-365.52,31.73
260,113,-494.08,44.58
260,87,-33.9,1.78
261,107,-351.89,30.36
261,113,-491.27,44.3
261,87,-33.9,1.78
262,107,-338.73,29.05
262,113,-486.73,43.85
262,87,-33.9,1.78
263,107,-325.59,30.95
263,113,-480.11,43.18
263,87,-33.9,1.78
264,107,-311.72,29.56
264,113,-471.68,42.34
264,87,-33.9,1.78
265,107,-298.87,28.28
265,113,-461.27,41.3
265,87,-33.9,1.78
266,107,-285.04,26.9
266,113,-449.02,40.07
266,116,-495.41,44.71
266,87,-33.9,1.78
267,107,-271.36,25.53
267,113,-434.28,38.6
267,116,-493.7,44.54
267,87,-33.9,1.78
268,107,-258.17,24.21
268,113,-418.47,37.02
268,116,-490.05,44.18
268,87,-33.9,1.78
269,107,-245.15,22.91
269,113,-403.83,35.56
269,116,-484.72,43.64
269,87,-33.9,1.78
270,107,-232.07,21.6
270,113,-388.8,34.05
270,116,-478.08,42.98
270,87,-33.26,1.72
271,107,-218.37,20.23
271,113,-373.56,35.75
271,116,-468.93,42.07
271,87,-30.43,1.43
272,107,-205.02,18.89
272,113,-358.17,34.21
272,116,-458.41,41.01
272,87,-27.0,1.09
273,107,-191.67,17.56
273,113,-342.85,32.68
273,116,-445.91,39.76
273,87,-21.67,0.56
274,107,-177.77,16.17
274,113,-327.73,31.17
274,116,-433.33,38.51
274,87,-14.83,-0.13
275,107,-164.47,14.84
275,113,-312.35,29.63
275,116,-420.04,37.18
275,87,-7.36,-0.42
276,107,-151.62,13.55
276,113,-297.19,28.11
276,116,-407.29,35.9
276,87,0.0,3.22
277,107,-137.99,12.19
277,113,-282.08,26.6
277,116,-394.73,34.65
277,87,2.76,11.49
278,107,-125.16,10.91
278,113,-267.32,25.12
278,116,-381.66,33.34
278,87,3.88,22.65
279,107,-111.49,9.54
279,113,-252.59,23.65
279,116,-368.21,31.99
279,87,5.07,34.55
280,107,-98.54,8.24
280,113,-237.14,22.11
280,116,-354.76,30.65
280,87,6.22,46.14
281,107,-85.67,6.96
281,113,-221.69,20.56
281,116,-341.39,32.53
281,87,7.35,57.38
282,107,-71.81,5.57
282,113,-206.85,19.08
282,116,-328.79,31.27
282,87,8.61,70.0
283,107,-58.22,4.21
283,113,-192.03,17.59
283,116,-315.78,29.97
283,87,9.9,82.93
284,107,-45.46,2.94
284,113,-176.95,16.09
284,116,-302.79,28.67
284,87,11.19,95.8
285,107,-33.43,1.73
285,113,-161.89,14.58
285,116,-289.57,27.35
285,87,12.53,109.24
286,107,-25.15,0.9
286,113,-147.03,13.09
286,116,-277.31,26.12
286,87,13.83,122.19
287,107,-19.88,0.38
287,113,-132.35,11.62
287,116,-264.64,24.86
287,87,15.11,134.97
288,107,-19.08,0.3
288,113,-117.25,10.11
288,116,-251.36,23.53
288,87,16.45,148.37
289,107,-19.0,0.29
289,113,-101.46,8.54
289,116,-239.01,22.29
289,87,17.68,160.73
290,107,-18.98,0.29
290,113,-86.17,7.01
290,116,-226.39,21.03
290,87,18.95,173.41
291,107,-18.97,0.29
291,113,-71.53,5.54
291,116,-213.44,19.74
291,87,20.31,186.98
292,107,-18.97,0.29
292,113,-55.87,3.98
292,116,-200.83,18.47
292,87,21.57,199.64
293,107,-18.97,0.29
293,113,-41.79,2.57
293,116,-188.0,17.19
293,87,22.9,212.88
294,107,-18.97,0.29
294,113,-32.2,1.61
294,116,-175.19,15.91
294,87,24.15,225.4
295,107,-18.97,0.29
295,113,-27.08,1.1
295,116,-162.45,14.64
295,87,25.42,238.15
296,107,-18.97,0.29
296,113,-26.44,1.03
296,116,-149.35,13.33
296,87,26.67,250.64
297,107,-18.97,0.29
297,113,-26.43,1.03
297,116,-136.7,12.06
297,87,27.94,263.35
298,107,-18.97,0.29
298,113,-26.43,1.03
298,116,-124.33,10.82
298,87,29.27,276.6
299,107,-18.97,0.29
299,113,-26.43,1.03
299,116,-110.89,9.48
299,87,30.58,289.69
300,107,-18.97,0.29
300,113,-26.43,1.03
300,116,-98.62,8.25
300,87,31.81,302.04
301,107,-18.97,0.29
301,113,-26.43,1.03
301,116,-86.24,7.01
301,87,33.08,314.71
302,107,-18.97,0.29
302,113,-26.43,1.03
302,116,-73.51,5.74
302,87,34.37,327.58
303,107,-18.97,0.29
303,113,-26.43,1.03
303,116,-61.1,4.5
303,87,35.65,340.39
304,107,-18.97,0.29
304,113,-26.43,1.03
304,116,-48.56,3.25
304,87,36.91,353.06
305,107,-18.97,0.29
305,113,-26.43,1.03
305,116,-39.27,2.32
305,87,38.17,365.62
306,107,-18.97,0.29
306,113,-26.43,1.03
306,116,-34.37,1.83
306,87,39.41,378.06
307,107,-18.97,0.29
307,113,-26.43,1.03
307,116,-33.94,1.78
307,87,40.71,391.0
308,107,-18.97,0.29
308,113,-26.43,1.03
308,116,-33.92,1.78
308,87,42.02,404.14
309,107,-18.97,0.29
309,113,-26.43,1.03
309,116,-33.9,1.78
309,87,43.34,417.29
310,107,-18.97,0.29
310,113,-26.43,1.03
310,116,-33.9,1.78
310,87,44.69,430.85
311,107,-18.97,0.29
311,113,-26.43,1.03
311,116,-33.9,1.78
311,87,45.97,443.67
312,107,-18.97,0.29
312,113,-26.43,1.03
312,116,-33.9,1.78
312,87,47.25,456.42
313,107,-18.97,0.29
313,113,-26.43,1.03
313,116,-33.9,1.78
313,87,48.52,469.12
314,107,-18.97,0.29
314,113,-26.43,1.03
314,116,-33.9,1.78
314,87,49.78,481.77
315,107,-18.97,0.29
315,113,-26.43,1.03
315,116,-33.9,1.78
315,87,51.11,495.08
316,107,-18.97,0.29
316,113,-26.43,1.03
316,116,-33.9,1.78
317,107,-18.97,0.29
317,113,-26.43,1.03
317,116,-33.9,1.78
318,107,-18.97,0.29
318,113,-26.43,1.03
318,116,-33.9,1.78
319,107,-18.97,0.29
319,113,-26.43,1.03
319,116,-33.9,1.78
320,107,-18.97,0.29
320,113,-26.43,1.03
320,116,-33.9,1.78
321,107,-18.97,0.29
321,113,-26.43,1.03
321,116,-33.9,1.78
322,107,-18.97,0.29
322,113,-26.43,1.03
322,116,-33.9,1.78
323,107,-18.97,0.29
323,113,-26.43,1.03
323,116,-33.9,1.78
324,107,-18.97,0.29
324,113,-26.43,1.03
324,116,-33.9,1.78
325,107,-18.97,0.29
325,113,-26.43,1.03
325,116,-33.9,1.78
326,107,-18.97,0.29
326,113,-26.43,1.03
326,116,-33.9,1.78
327,107,-18.97,0.29
327,113,-26.43,1.03
327,116,-33.9,1.78
328,107,-18.97,0.29
328,113,-26.43,1.03
328,116,-33.9,1.78
329,107,-18.97,0.29
329,113,-26.43,1.03
329,116,-33.9,1.78
330,107,-18.97,0.29
330,113,-26.43,1.03
330,116,-33.9,1.78
331,107,-18.97,0.29
331,113,-26.43,1.03
331,116,-33.9,1.78
332,107,-18.97,0.29
332,113,-26.43,1.03
332,116,-33.9,1.78
333,107,-18.97,0.29
333,113,-26.43,1.03
333,116,-33.9,1.78
334,107,-18.97,0.29
334,113,-26.43,1.03
334,116,-33.9,1.78
335,107,-18.97,0.29
335,113,-26.43,1.03
335,116,-33.9,1.78
336,107,-18.97,0.29
336,113,-26.43,1.03
336,116,-33.9,1.78
337,107,-18.97,0.29
337,113,-26.43,1.03
337,116,-33.9,1.78
338,107,-18.97,0.29
338,113,-26.43,1.03
338,116,-33.9,1.78
339,107,-18.97,0.29
339,113,-26.43,1.03
339,116,-33.9,1.78
340,107,-18.97,0.29
340,113,-26.43,1.03
340,116,-33.9,1.78
341,107,-18.97,0.29
341,113,-26.43,1.03
341,116,-33.9,1.78
342,107,-18.97,0.29
342,113,-26.43,1.03
342,116,-33.9,1.78
342,149,-495.41,44.71
343,107,-18.97,0.29
343,113,-26.43,1.03
343,116,-33.9,1.78
343,149,-493.39,44.51
344,107,-18.97,0.29
344,113,-26.43,1.03
344,116,-33.9,1.78
344,149,-490.01,44.17
345,107,-18.97,0.29
345,113,-26.43,1.03
345,116,-33.9,1.78
345,149,-485.15,43.69
346,107,-18.97,0.29
346,113,-26.43,1.03
346,116,-33.9,1.78
346,149,-478.86,43.06
347,107,-18.97,0.29
347,113,-26.43,1.03
347,116,-33.9,1.78
347,149,-471.05,42.28
348,107,-18.97,0.29
348,113,-26.43,1.03
348,116,-33.9,1.78
348,149,-460.92,41.26
349,107,-17.1,0.1
349,113,-26.43,1.03
349,116,-33.9,1.78
349,149,-448.28,40.0
350,107,-13.54,-0.26
350,113,-24.77,0.87
350,116,-33.9,1.78
350,149,-435.36,38.71
351,107,-12.33,-0.38
351,113,-22.11,0.6
351,116,-33.02,1.69
351,149,-423.34,37.51
352,107,-11.69,-0.44
352,113,-20.5,0.44
352,116,-30.27,1.42
352,149,-411.12,36.28
353,107,-11.52,-0.46
353,113,-19.43,0.33
353,116,-27.99,1.19
353,149,-398.05,34.98
354,107,-11.51,-0.46
354,113,-19.13,0.3
354,116,-26.99,1.09
354,149,-385.75,33.75
355,107,-11.51,-0.46
355,113,-19.04,0.29
355,116,-26.79,1.07
355,149,-373.29,32.5
356,107,-11.51,-0.46
356,113,-18.99,0.29
356,116,-26.51,1.04
356,149,-360.82,31.26
357,107,-11.51,-0.46
357,113,-18.97,0.29
357,116,-26.47,1.04
357,149,-348.46,30.02
358,107,-11.51,-0.46
358,113,-18.97,0.29
358,116,-26.45,1.03
358,149,-335.72,28.75
359,107,-11.51,-0.46
359,113,-18.97,0.29
359,116,-26.44,1.03
359,149,-322.8,27.45
360,107,-11.51,-0.46
360,113,-18.97,0.29
360,116,-26.43,1.03
360,149,-309.75,29.37
361,107,-11.51,-0.46
361,113,-18.97,0.29
361,116,-26.43,1.03
361,149,-296.79,28.07
362,107,-11.51,-0.46
362,113,-18.97,0.29
362,116,-26.43,1.03
362,149,-284.7,26.86
363,107,-11.51,-0.46
363,113,-18.97,0.29
363,116,-26.43,1.03
363,149,-271.75,25.57
364,107,-11.51,-0.46
364,113,-18.97,0.29
364,116,-26.43,1.03
364,149,-259.33,24.32
365,107,-11.51,-0.46
365,113,-18.97,0.29
365,116,-26.43,1.03
365,149,-246.68,23.06
366,107,-11.51,-0.46
366,113,-18.97,0.29
366,116,-26.43,1.03
366,149,-234.42,21.83
367,107,-11.51,-0.46
367,113,-18.97,0.29
367,116,-26.43,1.03
367,149,-221.68,20.56
368,107,-11.51,-0.46
368,113,-18.97,0.29
368,116,-26.43,1.03
368,149,-208.84,19.28
369,107,-11.51,-0.46
369,113,-18.97,0.29
369,116,-26.43,1.03
369,149,-195.8,17.97
370,107,-11.51,-0.46
370,113,-18.97,0.29
370,116,-26.43,1.03
370,149,-183.32,16.72
371,107,-11.51,-0.46
371,113,-18.97,0.29
371,116,-26.43,1.03
371,149,-170.45,15.44
372,107,-11.51,-0.46
372,113,-18.97,0.29
372,116,-26.43,1.03
372,149,-158.05,14.2
373,107,-11.51,-0.46
373,113,-18.97,0.29
373,116,-26.43,1.03
373,149,-144.87,12.88
374,107,-11.51,-0.46
374,113,-18.97,0.29
374,116,-26.43,1.03
374,149,-132.78,11.67
375,107,-11.51,-0.46
375,113,-18.97,0.29
375,116,-26.43,1.03
375,149,-119.89,10.38
376,107,-11.51,-0.46
376,113,-18.97,0.29
376,116,-26.43,1.03
376,149,-107.26,9.12
377,107,-11.51,-0.46
377,113,-18.97,0.29
377,116,-26.43,1.03
377,149,-94.73,7.86
378,107,-11.51,-0.46
378,113,-18.97,0.29
378,116,-26.43,1.03
378,149,-82.31,6.62
379,107,-11.51,-0.46
379,113,-18.97,0.29
379,116,-26.43,1.03
379,149,-69.79,5.37
380,107,-11.51,-0.46
380,113,-18.97,0.29
380,116,-26.43,1.03
380,149,-57.65,4.15
380,166,-495.41,44.71
381,107,-11.51,-0.46
381,113,-18.97,0.29
381,116,-26.43,1.03
381,149,-48.52,3.24
381,166,-493.17,44.49
382,107,-11.51,-0.46
382,113,-18.97,0.29
382,116,-26.43,1.03
382,149,-43.16,2.71
382,166,-488.59,44.03
383,107,-9.39,-0.51
383,113,-18.97,0.29
383,116,-26.43,1.03
383,149,-41.93,2.58
383,166,-481.74,43.35
384,107,-4.81,-0.14
384,113,-17.36,0.12
384,116,-26.43,1.03
384,149,-41.61,2.55
384,166,-472.65,42.44
385,107,0.06,3.29
385,113,-14.36,-0.17
385,116,-25.31,0.92
385,149,-41.38,2.53
385,166,-462.05,41.38
386,107,2.64,10.31
386,113,-9.66,-0.52
386,116,-22.8,0.67
386,149,-41.37,2.53
386,166,-449.36,40.11
387,107,3.62,20.12
387,113,-3.77,0.35
387,116,-18.91,0.28
387,149,-40.39,2.43
387,166,-435.61,38.73
388,107,4.75,31.34
388,113,1.49,5.55
388,116,-12.49,-0.36
388,149,-39.23,2.31
388,166,-421.98,37.37
389,107,6.02,44.11
389,113,3.05,14.42
389,116,-4.57,-0.03
389,149,-36.26,2.02
389,166,-407.52,35.92
390,107,7.32,57.09
390,113,4.1,24.94
390,116,1.5,5.62
390,149,-30.75,1.46
390,166,-393.38,34.51
391,107,8.7,70.93
391,113,5.39,37.79
391,116,3.02,14.05
391,149,-23.65,0.75
391,166,-378.69,33.04
392,107,10.05,84.37
392,113,6.82,52.13
392,116,4.04,24.28
392,149,-15.29,-0.08
392,166,-365.05,31.68
393,107,11.4,97.87
393,113,8.37,67.63
393,116,5.2,35.88
393,149,-7.43,-0.43
393,166,-351.27,30.3
394,107,12.77,111.63
394,113,9.84,82.33
394,116,6.54,49.3
394,149,-0.57,2.45
394,166,-337.3,32.12
395,107,14.08,124.7
395,113,11.41,97.97
395,116,7.81,62.02
395,149,2.55,9.86
395,166,-323.43,30.74
396,107,15.41,137.97
396,113,12.79,111.83
396,116,9.04,74.31
396,149,3.46,18.49
396,166,-309.37,29.33
397,107,16.75,151.43
397,113,14.21,126.02
397,116,10.36,87.52
397,149,4.46,28.46
397,166,-295.23,27.91
398,107,21.26,164.4
398,113,15.56,139.55
398,116,11.67,100.57
398,149,5.71,40.97
398,166,-281.08,26.5
399,107,22.63,178.07
399,113,17.05,154.36
399,116,12.94,113.35
399,149,6.94,53.29
399,166,-267.52,25.14
400,107,23.9,190.7
400,113,18.52,169.06
400,116,14.29,126.79
400,149,8.17,65.64
400,166,-253.69,23.76
401,107,25.27,204.42
401,113,19.98,183.71
401,116,15.59,139.77
401,149,9.49,78.82
401,166,-239.43,22.33
402,107,26.53,217.05
402,113,21.45,198.43
402,116,16.84,152.32
402,149,10.72,91.13
402,166,-225.61,20.95
403,107,27.84,230.1
403,113,22.99,213.77
403,116,18.08,164.73
403,149,11.99,103.78
403,166,-210.85,19.48
404,107,29.13,243.02
404,113,24.56,229.51
404,116,19.43,178.18
404,149,13.31,117.02
404,166,-196.72,18.06
404,176,-495.41,44.71
405,107,30.42,255.94
405,113,26.06,244.49
405,116,23.85,190.24
405,149,14.59,129.81
405,166,-182.19,16.61
405,176,-492.93,44.46
406,107,31.73,269.04
406,113,27.55,259.42
406,116,25.19,203.62
406,149,15.82,142.07
406,166,-168.1,15.2
406,176,-488.3,44.0
407,107,33.06,282.39
407,113,29.07,274.62
407,116,26.49,216.61
407,149,20.21,153.89
407,166,-153.81,13.77
407,176,-482.11,43.38
408,107,34.41,295.86
408,113,30.61,289.97
408,116,27.74,229.11
408,149,21.43,166.06
408,166,-139.91,12.38
408,176,-473.43,42.52
409,107,35.75,309.28
409,113,32.12,305.09
409,116,29.01,241.81
409,149,22.72,178.92
409,166,-125.34,10.92
409,176,-463.26,41.5
410,107,37.03,322.03
410,113,33.63,320.23
410,116,30.3,254.75
410,149,23.99,191.65
410,166,-111.06,9.5
410,176,-451.7,40.34
411,107,38.41,335.84
411,113,35.13,335.21
411,116,31.58,267.56
411,149,25.28,204.56
411,166,-96.78,8.07
411,176,-438.2,38.99
412,107,39.79,349.64
412,113,36.69,350.82
412,116,32.81,279.8
412,149,26.57,217.47
412,166,-82.81,6.67
412,176,-422.68,37.44
413,107,41.07,362.42
413,113,38.22,366.16
413,116,34.08,292.5
413,149,27.82,229.99
413,166,-69.3,5.32
413,176,-406.93,35.87
414,107,42.44,376.1
414,113,39.8,381.92
414,116,35.38,305.51
414,149,29.04,242.16
414,166,-54.87,3.88
414,176,-391.7,34.34
415,107,43.72,388.96
415,113,41.29,396.85
415,116,36.61,317.83
415,149,30.27,254.46
415,166,-40.48,2.44
415,176,-375.65,35.96
416,107,45.11,402.78
416,113,42.77,411.63
416,116,37.9,330.69
416,149,31.57,267.43
416,166,-29.35,1.32
416,176,-360.73,34.47
417,107,46.43,415.98
417,113,44.28,426.7
417,116,39.22,343.95
417,149,32.85,280.24
417,166,-22.7,0.66
417,176,-346.02,32.99
418,107,47.77,429.38
418,113,45.86,442.55
418,116,40.51,356.79
418,149,34.07,292.42
418,166,-19.94,0.38
418,176,-330.28,31.42
419,107,49.13,443.06
419,113,47.41,458.08
419,116,41.81,369.79
419,149,35.38,305.54
419,166,-19.15,0.3
419,176,-315.01,29.89
420,107,50.44,456.08
420,113,48.88,472.78
420,116,43.09,382.6
420,149,36.65,318.28
420,166,-19.0,0.29
420,176,-300.26,28.42
421,107,51.75,469.19
421,113,50.36,487.57
421,116,44.35,395.2
421,149,37.87,330.44
421,166,-18.97,0.29
421,176,-284.53,26.84
422,107,53.11,482.84
422,116,45.66,408.38
422,149,39.18,343.58
422,166,-18.97,0.29
422,176,-269.09,25.3
423,107,54.5,496.75
423,116,46.97,421.4
423,149,40.5,356.72
423,166,-18.97,0.29
423,176,-253.19,23.71
424,116,48.28,434.55
424,149,41.79,369.65
424,166,-18.97,0.29
424,176,-237.86,22.18
425,116,49.62,447.92
425,149,43.05,382.25
425,166,-18.97,0.29
425,176,-222.55,20.65
426,116,50.94,461.09
426,149,44.3,394.73
426,166,-18.97,0.29
426,176,-207.6,19.15
427,116,52.18,473.53
427,149,45.51,406.82
427,166,-18.97,0.29
427,176,-191.85,17.58
428,116,53.48,486.5
428,149,46.72,418.89
428,166,-18.97,0.29
428,176,-176.88,16.08
429,116,54.77,499.38
429,149,47.94,431.08
429,166,-18.97,0.29
429,176,-161.58,14.55
430,149,49.15,443.27
430,166,-18.97,0.29
430,176,-146.39,13.03
431,149,50.35,455.24
431,166,-18.97,0.29
431,176,-130.86,11.48
432,149,51.65,468.22
432,166,-18.97,0.29
432,176,-115.0,9.89
433,149,52.9,480.76
433,166,-18.97,0.29
433,176,-99.95,8.38
433,189,-495.41,44.71
434,149,54.12,492.96
434,166,-18.97,0.29
434,176,-84.7,6.86
434,189,-493.71,44.54
435,166,-18.97,0.29
435,176,-69.1,5.3
435,189,-490.24,44.2
436,166,-18.97,0.29
436,176,-53.65,3.75
436,189,-484.45,43.62
437,166,-18.97,0.29
437,176,-42.68,2.66
437,189,-476.76,42.85
438,166,-18.97,0.29
438,176,-36.18,2.01
438,189,-467.58,41.93
439,166,-18.97,0.29
439,176,-34.05,1.79
439,189,-456.93,40.87
