time,vehicle_id,x,y
75,17,48.58,1.6
75,21,224.07,1.6
76,1,11.4,1.6
76,17,35.53,1.6
76,21,212.56,1.6
77,1,11.4,1.6
77,17,26.26,1.6
77,21,200.77,1.6
78,1,11.4,1.6
78,17,20.88,1.6
78,21,189.57,1.6
79,1,11.4,1.6
79,17,19.66,1.6
79,21,178.35,1.6
80,1,11.4,1.6
80,17,18.9,1.6
80,21,167.16,1.6
81,1,11.4,1.6
81,17,18.9,1.6
81,21,156.11,1.6
82,1,11.4,1.6
82,17,18.9,1.6
82,21,144.01,1.6
83,1,11.4,1.6
83,17,18.9,1.6
83,21,132.87,1.6
83,36,494.9,4.8
84,1,11.4,1.6
84,17,18.9,1.6
84,21,121.23,1.6
84,36,492.71,4.8
85,1,11.4,1.6
85,17,18.9,1.6
85,21,109.11,1.6
85,36,488.09,4.8
86,1,11.4,1.6
86,17,18.9,1.6
86,21,98.03,1.6
86,36,481.58,4.8
87,1,11.4,1.6
87,17,18.9,1.6
87,21,86.28,1.6
87,36,473.23,4.8
88,1,11.4,1.6
88,17,18.9,1.6
88,21,74.88,1.6
88,36,462.43,4.8
89,1,11.4,1.6
89,17,18.9,1.6
89,21,63.08,1.6
89,36,449.52,4.8
90,1,11.4,1.6
90,17,18.9,1.6
90,21,51.35,1.6
90,36,436.96,4.8
91,1,11.4,1.6
91,17,18.9,1.6
91,21,42.27,1.6
91,36,424.7,4.8
92,1,11.4,1.6
92,17,18.9,1.6
92,21,35.92,1.6
92,36,412.06,4.8
93,1,11.4,1.6
93,17,18.9,1.6
93,21,34.08,1.6
93,36,399.36,4.8
94,1,11.4,1.6
94,17,18.9,1.6
94,21,33.96,1.6
94,36,387.04,4.8
95,1,11.4,1.6
95,17,18.9,1.6
95,21,33.91,1.6
95,36,375.02,4.8
96,1,11.4,1.6
96,17,18.9,1.6
96,21,33.91,1.6
96,36,362.16,4.8
97,1,11.4,1.6
97,17,18.9,1.6
97,21,33.9,1.6
97,36,350.14,4.8
98,1,11.4,1.6
98,17,18.9,1.6
98,21,33.9,1.6
98,36,338.02,4.8
99,1,11.4,1.6
99,17,18.9,1.6
99,21,33.9,1.6
99,36,325.75,4.8
100,1,11.4,1.6
100,17,18.9,1.6
100,21,33.9,1.6
100,36,312.78,1.6
101,1,11.4,1.6
101,17,18.9,1.6
101,21,33.9,1.6
101,36,299.83,1.6
102,1,11.4,1.6
102,17,18.9,1.6
102,21,33.9,1.6
102,36,287.88,1.6
103,1,11.4,1.6
103,17,18.9,1.6
103,21,33.9,1.6
103,36,275.33,1.6
104,1,11.4,1.6
104,17,18.9,1.6
104,21,33.9,1.6
104,36,263.2,1.6
105,1,9.65,1.49
105,17,18.9,1.6
105,21,33.9,1.6
105,36,251.14,1.6
106,1,5.44,0.89
106,17,17.59,1.6
106,21,33.9,1.6
106,36,238.77,1.6
107,1,0.66,-2.64
107,17,14.28,1.6
107,21,33.9,1.6
107,36,226.26,1.6
108,1,-1.6,-10.83
108,17,8.88,1.38
108,21,33.2,1.6
108,36,214.16,1.6
109,1,-1.6,-21.1
109,17,1.84,-1.14
109,21,30.93,1.6
109,36,201.14,1.6
110,1,-1.6,-32.79
110,17,-1.51,-9.75
110,21,27.1,1.6
110,36,188.61,1.6
111,1,-1.6,-46.25
111,17,-1.6,-19.09
111,21,21.52,1.6
111,36,176.24,1.6
112,1,-1.6,-60.36
112,17,-1.6,-30.28
112,21,13.36,1.6
112,36,163.25,1.6
113,1,-1.6,-73.92
113,17,-1.6,-42.85
113,21,5.56,0.91
113,36,150.87,1.6
114,1,-1.6,-87.77
114,17,-1.6,-57.0
114,21,0.18,-3.44
114,36,137.7,1.6
115,1,-1.6,-101.46
115,17,-1.6,-71.24
115,21,-1.6,-11.19
115,36,125.58,1.6
116,1,-1.6,-115.65
116,17,-1.6,-84.49
116,21,-1.6,-20.98
116,36,113.38,1.6
117,1,-1.6,-129.24
117,17,-1.6,-97.83
117,21,-1.6,-32.21
117,36,100.89,1.6
118,1,-1.6,-142.75
118,17,-1.6,-111.93
118,21,-1.6,-44.02
118,36,88.32,1.6
119,1,-1.6,-156.63
119,17,-1.6,-126.09
119,21,-1.6,-55.62
119,36,75.7,1.6
120,1,-1.6,-170.89
120,17,-1.6,-139.38
120,21,-1.6,-66.76
120,36,62.76,1.6
121,1,-1.6,-185.37
121,17,-1.6,-153.42
121,21,-1.6,-78.47
121,36,50.56,1.6
122,1,-1.6,-199.22
122,17,-1.6,-166.96
122,21,-1.6,-89.41
122,36,37.48,1.6
123,1,-4.8,-213.31
123,17,-1.6,-180.91
123,21,-4.8,-100.49
123,36,24.64,1.6
124,1,-4.8,-227.92
124,17,-1.6,-195.0
124,21,-4.8,-111.91
124,36,12.38,1.6
125,1,-4.8,-242.58
125,17,-1.6,-209.39
125,21,-4.8,-124.08
125,36,4.74,0.61
126,1,-4.8,-256.41
126,17,-1.6,-222.82
126,21,-4.8,-136.16
126,36,-0.87,-5.32
127,1,-4.8,-270.76
127,17,-4.8,-236.64
127,21,-4.8,-148.14
127,36,-1.6,-14.04
128,1,-4.8,-284.4
128,17,-4.8,-250.16
128,21,-4.8,-159.47
128,36,-1.6,-24.42
129,1,-4.8,-298.64
129,17,-4.8,-264.52
129,21,-4.8,-170.4
129,36,-1.6,-37.16
130,1,-4.8,-313.32
130,17,-4.8,-278.69
130,21,-4.8,-182.56
130,36,-1.6,-49.91
131,1,-4.8,-327.55
131,17,-4.8,-291.98
131,21,-4.8,-193.66
131,36,-1.6,-61.93
132,1,-4.8,-341.18
132,17,-4.8,-305.88
132,21,-4.8,-205.33
132,36,-1.6,-74.39
133,1,-4.8,-355.88
133,17,-4.8,-319.41
133,21,-4.8,-216.83
133,36,-1.6,-86.52
134,1,-4.8,-370.01
134,17,-4.8,-332.79
134,21,-4.8,-228.28
134,36,-1.6,-99.6
135,1,-4.8,-384.11
135,17,-4.8,-346.92
135,21,-4.8,-239.62
135,36,-1.6,-112.48
136,1,-4.8,-398.77
136,17,-4.8,-360.7
136,21,-4.8,-251.81
136,36,-1.6,-125.15
137,1,-4.8,-412.98
137,17,-4.8,-374.47
137,21,-4.8,-262.73
137,36,-1.6,-137.07
138,1,-4.8,-426.71
138,17,-4.8,-387.94
138,21,-4.8,-274.44
138,36,-4.8,-149.59
139,1,-4.8,-441.32
139,17,-4.8,-401.33
139,21,-4.8,-286.08
139,36,-4.8,-162.04
140,1,-4.8,-455.13
140,17,-4.8,-414.68
140,21,-4.8,-297.39
140,36,-4.8,-174.38
141,1,-4.8,-468.81
141,17,-4.8,-428.5
141,21,-4.8,-308.58
141,36,-4.8,-187.27
142,1,-4.8,-483.03
142,17,-4.8,-442.86
142,21,-4.8,-319.62
142,36,-4.8,-199.83
143,1,-4.8,-497.5
143,17,-4.8,-456.7
143,21,-4.8,-331.51
143,36,-4.8,-212.63
144,17,-4.8,-471.12
144,21,-4.8,-342.64
144,36,-4.8,-224.84
145,17,-4.8,-485.63
145,21,-4.8,-354.25
145,36,-4.8,-237.41
146,17,-4.8,-499.16
146,21,-4.8,-366.01
146,36,-4.8,-250.27
147,21,-4.8,-377.79
147,36,-4.8,-262.37
148,21,-4.8,-389.06
148,36,-4.8,-275.25
149,21,-4.8,-400.95
149,36,-4.8,-288.27
150,21,-4.8,-412.97
150,36,-4.8,-300.75
151,21,-4.8,-424.38
151,36,-4.8,-313.32
152,21,-4.8,-436.4
152,36,-4.8,-325.46
153,21,-4.8,-448.39
153,36,-4.8,-338.61
154,21,-4.8,-459.33
154,36,-4.8,-350.58
155,21,-4.8,-471.43
155,36,-4.8,-362.93
156,21,-4.8,-483.55
156,36,-4.8,-375.85
157,21,-4.8,-495.09
157,36,-4.8,-388.38
158,36,-4.8,-401.34
159,36,-4.8,-414.42
160,36,-4.8,-426.39
161,36,-4.8,-439.04
162,36,-4.8,-451.34
163,36,-4.8,-463.34
164,36,-4.8,-475.24
165,36,-4.8,-487.97
373,162,494.9,4.8
374,162,493.52,4.8
375,162,490.63,4.8
376,162,485.96,4.8
377,162,478.92,4.8
378,162,469.74,4.8
379,162,459.13,4.8
380,162,446.2,4.8
381,162,432.13,4.8
382,162,417.26,4.8
383,162,403.02,4.8
384,162,388.42,4.8
385,162,373.45,4.8
386,162,358.97,4.8
387,162,343.95,4.8
388,162,329.92,1.6
389,162,315.45,1.6
390,162,301.28,1.6
391,162,286.12,1.6
392,162,271.49,1.6
393,162,257.02,1.6
394,162,241.72,1.6
395,162,226.42,1.6
396,162,212.32,1.6
397,162,197.87,1.6
398,162,183.05,1.6
399,162,168.96,1.6
400,162,153.78,1.6
401,162,138.91,1.6
402,162,124.36,1.6
403,162,109.37,1.6
404,162,94.44,1.6
405,162,79.77,1.6
405,176,494.9,4.8
406,162,65.74,1.6
406,176,492.6,4.8
407,162,50.87,1.6
407,176,488.12,4.8
408,162,37.0,1.6
408,176,482.14,4.8
409,162,27.12,1.6
409,176,474.83,4.8
410,162,21.26,1.6
410,176,465.08,4.8
411,162,19.9,1.6
411,176,454.01,4.8
412,162,19.26,1.6
412,176,441.04,4.8
413,162,19.04,1.6
413,176,426.93,4.8
414,162,18.96,1.6
414,176,412.81,4.8
415,162,18.92,1.6
415,176,398.44,4.8
416,162,18.9,1.6
416,176,383.94,4.8
417,162,18.9,1.6
417,176,369.31,4.8
418,162,18.9,1.6
418,176,355.1,4.8
419,162,18.9,1.6
419,176,340.85,4.8
420,162,18.9,1.6
420,176,326.53,1.6
421,162,17.56,1.6
421,176,312.95,1.6
422,162,14.52,1.6
422,176,298.41,1.6
423,162,9.5,1.47
423,176,284.21,1.6
424,162,2.39,-0.8
424,176,270.46,1.6
425,162,-1.21,-7.68
425,176,256.43,1.6
426,162,-1.6,-17.8
426,176,242.42,1.6
427,162,-1.6,-29.67
427,176,227.97,1.6
428,162,-1.6,-42.89
428,176,214.31,1.6
429,162,-1.6,-55.61
429,176,200.1,1.6
430,162,-1.6,-67.74
430,176,185.35,1.6
431,162,-1.6,-81.01
431,176,171.37,1.6
432,162,-1.6,-93.75
432,176,157.72,1.6
433,162,-1.6,-105.82
433,176,143.13,1.6
434,162,-1.6,-118.94
434,176,129.22,1.6
435,162,-1.6,-131.45
435,176,115.06,1.6
436,162,-1.6,-145.97
436,176,101.19,1.6
437,162,-1.6,-160.53
437,176,86.62,1.6
438,162,-1.6,-174.64
438,176,71.85,1.6
439,162,-1.6,-188.72
439,176,57.52,1.6
440,162,-1.6,-203.06
440,176,43.71,1.6
441,162,-1.6,-217.62
441,176,29.79,1.6
442,162,-1.6,-232.28
442,176,16.14,1.6
443,162,-1.6,-246.65
443,176,6.62,1.06
444,162,-1.6,-260.89
444,176,-0.07,-3.86
445,162,-1.6,-276.16
445,176,-1.6,-12.43
446,162,-1.6,-291.39
446,176,-1.6,-23.74
447,162,-1.6,-305.72
447,176,-1.6,-37.63
448,162,-1.6,-320.74
448,176,-1.6,-51.43
449,162,-1.6,-334.82
449,176,-1.6,-66.24
450,162,-1.6,-349.24
450,176,-1.6,-79.89
451,162,-1.6,-363.89
451,176,-1.6,-93.43
452,162,-1.6,-378.73
452,176,-1.6,-108.24
453,162,-1.6,-393.86
453,176,-1.6,-122.32
454,162,-1.6,-408.32
454,176,-1.6,-135.97
455,162,-1.6,-422.76
455,176,-1.6,-150.58
456,162,-1.6,-436.94
456,176,-1.6,-164.35
457,162,-1.6,-451.39
457,176,-1.6,-178.6
458,162,-1.6,-465.44
458,176,-1.6,-193.06
459,162,-1.6,-480.12
459,176,-1.6,-207.61
460,162,-4.8,-495.33
460,176,-1.6,-221.28
461,176,-4.8,-235.92
462,176,-4.8,-250.7
463,176,-4.8,-265.52
464,176,-4.8,-279.42
465,176,-4.8,-293.4
466,176,-4.8,-307.62
467,176,-4.8,-321.54
468,176,-4.8,-335.69
469,176,-4.8,-349.72
470,176,-4.8,-363.57
471,176,-4.8,-377.19
472,176,-4.8,-391.82
473,176,-4.8,-406.29
474,176,-4.8,-420.87
475,176,-4.8,-435.09
476,176,-4.8,-449.11
477,176,-4.8,-462.99
478,176,-4.8,-476.79
479,176,-4.8,-491.56
488,212,494.9,4.8
489,212,492.81,4.8
490,212,489.38,4.8
491,212,484.25,4.8
492,212,477.12,4.8
493,212,468.56,4.8
494,212,458.11,4.8
495,212,446.06,4.8
496,212,431.45,4.8
497,212,416.67,4.8
498,212,401.4,4.8
499,212,386.84,4.8
500,212,371.28,4.8
501,212,356.71,4.8
502,212,342.02,1.6
503,212,326.89,1.6
504,212,312.4,1.6
505,212,297.18,1.6
506,212,282.79,1.6
507,212,267.85,1.6
508,212,252.27,1.6
509,212,237.51,1.6
510,212,222.33,1.6
511,212,207.73,1.6
512,212,193.4,1.6
513,212,178.91,1.6
514,212,164.54,1.6
515,212,149.46,1.6
515,224,494.9,4.8
516,212,134.21,1.6
516,224,492.65,4.8
517,212,119.58,1.6
517,224,488.17,4.8
518,212,104.93,1.6
518,224,482.1,4.8
519,212,90.46,1.6
519,224,474.41,4.8
520,212,74.96,1.6
520,224,464.7,4.8
521,212,60.41,1.6
521,224,453.5,4.8
522,212,45.5,1.6
522,224,440.93,4.8
522,227,494.9,4.8
523,212,34.96,1.6
523,224,427.48,4.8
523,227,493.43,4.8
524,212,28.89,1.6
524,224,414.15,4.8
524,227,490.6,4.8
525,212,26.59,1.6
525,224,400.86,4.8
525,227,485.78,4.8
526,212,26.49,1.6
526,224,387.07,4.8
526,227,479.12,4.8
527,212,24.83,1.6
527,224,373.78,4.8
527,227,470.52,4.8
528,212,21.07,1.6
528,224,359.54,4.8
528,227,459.93,4.8
529,212,16.4,1.6
529,224,345.62,1.6
529,227,447.23,4.8
530,212,10.26,1.58
530,224,331.93,1.6
530,227,432.56,4.8
531,212,2.65,-0.65
531,224,317.96,1.6
531,227,418.34,4.8
532,212,-1.36,-8.73
532,224,304.69,1.6
532,227,403.73,4.8
533,212,-1.6,-18.34
533,224,291.51,1.6
533,227,389.47,4.8
534,212,-1.6,-29.45
534,224,278.04,1.6
534,227,375.06,4.8
535,212,-1.6,-41.94
535,224,264.41,1.6
535,227,360.12,1.6
536,212,-1.6,-55.88
536,224,251.16,1.6
536,227,346.18,1.6
537,212,-1.6,-71.43
537,224,237.25,1.6
537,227,332.26,1.6
538,212,-1.6,-86.73
538,224,223.08,1.6
538,227,317.72,1.6
539,212,-1.6,-101.05
539,224,208.89,1.6
539,227,303.38,1.6
540,212,-1.6,-115.55
540,224,194.93,1.6
540,227,288.92,1.6
541,212,-1.6,-131.07
541,224,181.54,1.6
541,227,274.21,1.6
542,212,-1.6,-145.92
542,224,167.63,1.6
542,227,259.36,1.6
543,212,-1.6,-160.64
543,224,154.43,1.6
543,227,244.58,1.6
543,236,494.9,4.8
544,212,-1.6,-175.93
544,224,141.13,1.6
544,227,230.2,1.6
544,236,492.51,4.8
545,212,-1.6,-191.09
545,224,126.91,1.6
545,227,215.52,1.6
545,236,488.57,4.8
546,212,-1.6,-206.07
546,224,112.69,1.6
546,227,200.84,1.6
546,236,483.23,4.8
547,212,-1.6,-220.93
547,224,99.14,1.6
547,227,185.82,1.6
547,236,475.85,4.8
547,238,494.9,4.8
548,212,-1.6,-235.33
548,224,85.13,1.6
548,227,171.29,1.6
548,236,466.07,4.8
548,238,493.42,4.8
549,212,-1.6,-249.71
549,224,70.9,1.6
549,227,157.14,1.6
549,236,454.6,4.8
549,238,490.51,4.8
550,212,-1.6,-264.2
550,224,57.83,1.6
550,227,142.4,1.6
550,236,442.84,4.8
550,238,486.22,4.8
551,212,-1.6,-279.38
551,224,43.67,1.6
551,227,127.84,1.6
551,236,430.9,4.8
551,238,479.56,4.8
552,212,-1.6,-294.37
552,224,29.76,1.6
552,227,113.22,1.6
552,236,419.1,4.8
552,238,471.55,4.8
553,212,-1.6,-309.25
553,224,16.93,1.6
553,227,98.94,1.6
553,236,407.61,4.8
553,238,462.19,4.8
554,212,-1.6,-324.12
554,224,8.31,1.3
554,227,84.06,1.6
554,236,394.95,4.8
554,238,451.24,4.8
555,212,-1.6,-339.46
555,224,0.45,-2.99
555,227,69.58,1.6
555,236,383.03,4.8
555,238,438.9,4.8
556,212,-1.6,-353.78
556,224,-1.6,-11.91
556,227,55.11,1.6
556,236,370.31,4.8
556,238,424.72,4.8
557,212,-1.6,-369.27
557,224,-1.6,-23.24
557,227,40.16,1.6
557,236,358.72,4.8
557,238,411.3,4.8
558,212,-1.6,-384.27
558,224,-1.6,-36.52
558,227,26.54,1.6
558,236,346.22,4.8
558,238,397.86,4.8
559,212,-1.6,-399.24
559,224,-1.6,-49.79
559,227,17.42,1.6
559,236,334.11,4.8
559,238,384.44,4.8
560,212,-1.6,-413.8
560,224,-1.6,-63.97
560,227,12.79,1.6
560,236,321.56,4.8
560,238,370.51,4.8
561,212,-1.6,-429.29
561,224,-1.6,-78.0
561,227,12.06,1.6
561,236,309.49,1.6
561,238,356.7,4.8
562,212,-1.6,-444.05
562,224,-1.6,-91.25
562,227,11.66,1.6
562,236,296.75,1.6
562,238,342.91,4.8
563,212,-1.6,-459.05
563,224,-1.6,-105.41
563,227,11.45,1.6
563,236,284.14,1.6
563,238,328.92,1.6
564,212,-1.6,-474.64
564,224,-1.6,-119.51
564,227,11.42,1.6
564,236,271.81,1.6
564,238,315.29,1.6
565,212,-1.6,-489.65
565,224,-1.6,-133.62
565,227,11.41,1.6
565,236,260.07,1.6
565,238,301.11,1.6
566,224,-1.6,-147.33
566,227,11.4,1.6
566,236,247.81,1.6
566,238,287.94,1.6
567,224,-1.6,-160.47
567,227,11.4,1.6
567,236,235.65,1.6
567,238,274.74,1.6
568,224,-1.6,-174.7
568,227,11.4,1.6
568,236,223.72,1.6
568,238,261.55,1.6
569,224,-1.6,-188.07
569,227,11.4,1.6
569,236,211.81,1.6
569,238,247.61,1.6
570,224,-4.8,-201.9
570,227,11.4,1.6
570,236,200.04,1.6
570,238,234.43,1.6
571,224,-4.8,-215.64
571,227,11.4,1.6
571,236,188.15,1.6
571,238,220.52,1.6
572,224,-4.8,-229.69
572,227,11.4,1.6
572,236,175.51,1.6
572,238,206.35,1.6
573,224,-4.8,-243.25
573,227,11.4,1.6
573,236,162.77,1.6
573,238,192.53,1.6
574,224,-4.8,-257.41
574,227,11.4,1.6
574,236,150.86,1.6
574,238,178.24,1.6
575,224,-4.8,-271.45
575,227,11.4,1.6
575,236,139.23,1.6
575,238,164.29,1.6
576,224,-4.8,-285.1
576,227,11.4,1.6
576,236,126.86,1.6
576,238,151.22,1.6
577,224,-4.8,-298.48
577,227,11.4,1.6
577,236,114.75,1.6
577,238,138.62,1.6
578,224,-4.8,-311.77
578,227,11.4,1.6
578,236,102.92,1.6
578,238,126.13,1.6
579,224,-4.8,-326.01
579,227,11.4,1.6
579,236,90.54,1.6
579,238,113.03,1.6
580,224,-4.8,-340.27
580,227,11.4,1.6
580,236,77.93,1.6
580,238,100.86,1.6
581,224,-4.8,-354.07
581,227,11.4,1.6
581,236,66.25,1.6
581,238,88.57,1.6
582,224,-4.8,-367.72
582,227,11.4,1.6
582,236,53.52,1.6
582,238,77.09,1.6
583,224,-4.8,-381.63
583,227,11.4,1.6
583,236,41.34,1.6
583,238,63.41,1.6
584,224,-4.8,-395.15
584,227,11.4,1.6
584,236,29.5,1.6
584,238,51.7,1.6
585,224,-4.8,-408.76
585,227,11.4,1.6
585,236,22.16,1.6
585,238,39.96,1.6
586,224,-4.8,-422.79
586,227,11.4,1.6
586,236,19.32,1.6
586,238,31.66,1.6
587,224,-4.8,-436.86
587,227,11.4,1.6
587,236,19.05,1.6
587,238,27.86,1.6
588,224,-4.8,-451.05
588,227,11.4,1.6
588,236,18.97,1.6
588,238,27.18,1.6
589,224,-4.8,-465.0
589,227,11.4,1.6
589,236,18.9,1.6
589,238,26.71,1.6
590,224,-4.8,-478.3
590,227,11.4,1.6
590,236,18.9,1.6
590,238,26.51,1.6
591,224,-4.8,-492.19
591,227,11.4,1.6
591,236,18.9,1.6
591,238,26.41,1.6
592,227,11.4,1.6
592,236,18.9,1.6
592,238,26.4,1.6
593,227,11.4,1.6
593,236,18.9,1.6
593,238,26.4,1.6
594,227,11.4,1.6
594,236,18.9,1.6
594,238,26.4,1.6
595,227,11.4,1.6
595,236,18.9,1.6
595,238,26.4,1.6
596,227,11.4,1.6
596,236,18.9,1.6
596,238,26.4,1.6
597,227,11.4,1.6
597,236,18.9,1.6
597,238,26.4,1.6
598,227,11.4,1.6
598,236,18.9,1.6
598,238,26.4,1.6
599,227,11.4,1.6
599,236,18.9,1.6
599,238,26.4,1.6
600,227,11.4,1.6
600,236,18.9,1.6
600,238,26.4,1.6
601,227,11.4,1.6
601,236,18.9,1.6
601,238,26.4,1.6
602,227,11.4,1.6
602,236,18.9,1.6
602,238,26.4,1.6
603,227,11.4,1.6
603,236,18.9,1.6
603,238,26.4,1.6
604,227,11.4,1.6
604,236,18.9,1.6
604,238,26.4,1.6
605,227,11.4,1.6
605,236,18.9,1.6
605,238,26.4,1.6
606,227,11.4,1.6
606,236,18.9,1.6
606,238,26.4,1.6
607,227,11.4,1.6
607,236,18.9,1.6
607,238,26.4,1.6
608,227,11.4,1.6
608,236,18.9,1.6
608,238,26.4,1.6
609,227,11.4,1.6
609,236,18.9,1.6
609,238,26.4,1.6
610,227,11.4,1.6
610,236,18.9,1.6
610,238,26.4,1.6
611,227,11.4,1.6
611,236,18.9,1.6
611,238,26.4,1.6
612,227,11.4,1.6
612,236,18.9,1.6
612,238,26.4,1.6
613,227,11.4,1.6
613,236,18.9,1.6
613,238,26.4,1.6
614,227,11.4,1.6
614,236,18.9,1.6
614,238,26.4,1.6
615,227,11.4,1.6
615,236,18.9,1.6
615,238,26.4,1.6
616,227,11.4,1.6
616,236,18.9,1.6
616,238,26.4,1.6
617,227,11.4,1.6
617,236,18.9,1.6
617,238,26.4,1.6
618,227,11.4,1.6
618,236,18.9,1.6
618,238,26.4,1.6
619,227,11.4,1.6
619,236,18.9,1.6
619,238,26.4,1.6
620,227,11.4,1.6
620,236,18.9,1.6
620,238,26.4,1.6
621,227,11.4,1.6
621,236,18.9,1.6
621,238,26.4,1.6
622,227,11.4,1.6
622,236,18.9,1.6
622,238,26.4,1.6
623,227,11.4,1.6
623,236,18.9,1.6
623,238,26.4,1.6
624,227,11.4,1.6
624,236,18.9,1.6
624,238,26.4,1.6
625,227,11.4,1.6
625,236,18.9,1.6
625,238,26.4,1.6
626,227,11.4,1.6
626,236,18.9,1.6
626,238,26.4,1.6
627,227,11.4,1.6
627,236,18.9,1.6
627,238,26.4,1.6
628,227,11.4,1.6
628,236,18.9,1.6
628,238,26.4,1.6
629,227,11.4,1.6
629,236,18.9,1.6
629,238,26.4,1.6
630,227,9.08,1.41
630,236,18.9,1.6
630,238,26.4,1.6
631,227,5.09,0.81
631,236,17.66,1.6
631,238,26.4,1.6
632,227,0.41,-3.05
632,236,14.57,1.6
632,238,25.43,1.6
633,227,-1.6,-11.03
633,236,9.14,1.42
633,238,23.1,1.6
634,227,-1.6,-20.94
634,236,2.14,-0.95
634,238,18.98,1.6
635,227,-1.6,-33.21
635,236,-1.2,-7.62
635,238,12.31,1.6
636,227,-1.6,-46.82
636,236,-1.6,-15.14
636,238,3.94,0.13
637,227,-1.6,-60.69
637,236,-1.6,-24.96
637,238,-0.93,-5.74
638,227,-1.6,-75.39
638,236,-1.6,-36.41
638,238,-1.6,-14.64
639,227,-1.6,-89.44
639,236,-1.6,-48.48
639,238,-1.6,-25.67
640,227,-1.6,-104.5
640,236,-1.6,-60.73
640,238,-1.6,-38.2
641,227,-1.6,-119.38
641,236,-1.6,-72.31
641,238,-1.6,-50.16
642,227,-1.6,-134.41
642,236,-1.6,-83.86
642,238,-1.6,-61.95
643,227,-1.6,-148.87
643,236,-1.6,-96.27
643,238,-1.6,-74.32
644,227,-1.6,-163.14
644,236,-1.6,-107.93
644,238,-1.6,-86.62
645,227,-1.6,-177.21
645,236,-4.8,-119.97
645,238,-1.6,-98.39
646,227,-1.6,-191.42
646,236,-4.8,-132.12
646,238,-1.6,-111.71
647,227,-1.6,-206.44
647,236,-4.8,-144.88
647,238,-1.6,-125.05
648,227,-1.6,-221.16
648,236,-4.8,-157.38
648,238,-1.6,-138.39
649,227,-1.6,-236.24
649,236,-4.8,-168.85
649,238,-1.6,-151.82
650,227,-4.8,-250.3
650,236,-4.8,-181.15
650,238,-1.6,-166.05
651,227,-4.8,-264.24
651,236,-4.8,-193.53
651,238,-1.6,-179.53
652,227,-4.8,-278.94
652,236,-4.8,-205.36
652,238,-1.6,-192.69
